mu,inc,y
308.9053674478554,5382.732852471061,267.0
293.807399090784,5115.255339589901,302.0
279.35457217867076,4859.661224312149,298.0
265.52891109260526,4615.56902269274,269.0
252.31187611437917,4382.593334808014,233.0
239.68451687658154,4160.347210665233,199.0
227.6276092897695,3948.443996347487,165.0
216.12177804746653,3746.4992710212246,161.0
205.1476063014526,3554.132384276949,204.0
194.6857314700888,3370.96765541099,253.0
184.71693148744396,3196.6359337428585,205.0
175.2222028652584,3030.7756416061893,164.0
166.18283015836766,2873.0337937520817,142.0
157.58045561737805,2723.0679093189538,122.0
149.39716141518454,2580.548647366464,113.0
141.6155788447822,2445.1638412391767,167.0
134.21905012597875,2316.625341825187,169.0
127.19187512824485,2194.6790714152157,179.0
120.51968309576986,2079.119872850366,135.0
114.18996921004654,1969.8111284831539,93.0
108.19282451793845,1866.7090159887448,97.0
102.52185963414318,1769.8891482781619,102.0
97.17527920005723,1679.572398237884,110.0
92.15701767762963,1596.1460260832682,86.0
87.4777729526105,1520.1716548278928,81.0
83.15572031691813,1452.3757893554866,101.0
79.21665231658773,1393.6155471988022,75.0
75.69331884814338,1344.8210873249918,55.0
72.62377094096558,1306.9091443968937,95.0
70.0486056528784,1280.6761921616271,109.0
68.00710828912652,1266.6719243247062,78.0
66.53244015543788,1265.0689759291708,73.0
65.64609744993125,1275.5282077360898,53.0
65.35189183979047,1297.068145445548,52.0
65.63001564892384,1327.9808516781777,37.0
66.43196164175046,1365.801129212603,95.0
67.6775733689668,1407.4087028233334,80.0
69.25594329530568,1449.2928794603795,99.0
71.03169890746133,1487.9790054485202,62.0
72.85713042401295,1520.532638311386,65.0
74.58862055518883,1544.9893617136404,64.0
76.10377751845377,1560.5590922124684,60.0
77.3148367365054,1567.5462615797296,52.0
78.17503444566836,1567.053974043578,88.0
78.67720252630951,1560.6112375417724,85.0
78.84637928543734,1549.852687297389,98.0
78.72953801437087,1536.3099881429225,81.0
78.38535346132365,1521.3114317925647,73.0
