,0
N,1000000.0
beta0,2.0
gamma,0.5
rho,0.4504919262910412
alpha,0.32173280530546394
delta,0.057181635093439466
epsilon,0.2829900061420364
phi,0.1798309607500857
k,6.495144862405489
compliance_max,0.8361705976300587
beta_floor,0.11303635902002947
rho_obs,0.9
log_theta,-5.0
I0,38.528094626729676
C0,88.63897629240655
P0,0.0
F0,0.3335397476366263
R0,0.634697494373279
