horizon,mae,rmse,mlpd,cov90
28,293.14285714285717,324.066130817241,-4619.672306089029,0.0
28,388.14285714285717,410.56494179188195,-6113.723907901493,0.0
28,489.5,508.33748632183324,-7707.645234105771,0.0
28,577.6428571428571,597.7860343443486,-9093.70897936878,0.0
28,648.2857142857143,664.185053817297,-10204.568691302864,0.0
28,690.0,699.5926365699236,-10860.527816070693,0.0
28,669.4642857142857,681.4963840172385,-10537.605207845423,0.0
28,628.1428571428571,638.4751365558411,-9887.835693681296,0.0
28,586.6428571428571,597.0159725070774,-9235.25109237614,0.0
28,521.25,532.8160698456028,-8206.94092854199,0.0
28,500.14285714285717,511.4604439390066,-7875.026691997448,0.0
28,506.60714285714283,518.4692097208583,-7976.67808097069,0.0
28,519.75,531.1310371004773,-8183.352754188597,0.0
28,588.6785714285714,599.8356620179992,-9267.260593796736,0.0
28,695.4285714285714,714.5513077649298,-10945.879525533892,0.0
28,843.8928571428571,884.6479323921548,-13280.395180937649,0.0
28,1106.75,1187.6297372738454,-17413.611626858365,0.0
28,1751.7857142857142,2061.915146515145,-27556.052323229782,0.0
28,3838.035714285714,5213.878091210036,-60359.28634693393,0.0
28,7427.785714285715,9432.168974919214,-116802.52550302455,0.0
28,10696.214285714286,12020.688172598819,-168193.43789326758,0.0
28,11560.142857142857,12373.666447627513,-181777.40780968618,0.0
28,10349.285714285714,11614.24721747266,-162738.60514035725,0.0
28,7311.428571428572,8698.16931888544,-114973.19179465031,0.0
28,4376.25,4660.875450415481,-68822.20487928178,0.0
28,3297.785714285714,3415.635142776732,-51864.967009388834,0.0
28,2617.6785714285716,2732.17633686303,-41171.221040731165,0.0
28,2102.8928571428573,2237.968251083367,-33076.87218601899,0.0
28,1623.1785714285713,1728.3364317830517,-25533.9449650431,0.0
28,1287.0714285714287,1330.0845032231168,-20249.040671291445,0.0
28,1169.8214285714287,1195.5447204397788,-18405.403061827798,0.0
28,1320.642857142857,1395.2800538140823,-20776.89955303759,0.0
28,1758.0357142857142,1931.2202563590276,-27654.379635715068,0.0
28,2285.785714285714,2455.194682417553,-35952.60590761486,0.0
28,2681.4285714285716,2771.0859397922477,-42173.61258764798,0.0
28,2754.214285714286,2828.62552437449,-43318.07697034864,0.0
28,2454.8571428571427,2571.566976433963,-38611.06887754846,0.0
28,1960.0714285714287,2097.4450103467725,-30831.175247307507,0.0
28,1476.5357142857142,1598.8386075076942,-23228.122795856547,0.0
28,1071.25,1165.6123926932144,-16855.3813473605,0.0
28,801.3571428571429,861.9088035948383,-12611.518141170787,0.0
28,650.5357142857143,673.8534972190066,-10239.941301586408,0.0
28,604.4285714285714,617.6607367433078,-9514.92546156344,0.0
28,655.7142857142857,673.9384244869854,-10321.37912112932,0.0
28,768.75,801.3403280932338,-12098.81416165391,0.0
28,976.0714285714286,1041.4049918945352,-15358.798993664082,0.0
28,1225.642857142857,1301.9715544401993,-19283.102292723877,0.0
28,1500.5357142857142,1568.2122555864141,-23605.531434351928,0.0
28,1707.142857142857,1752.814369602701,-26854.220005704705,0.0
28,1715.8214285714287,1757.6378121135847,-26990.684211639218,0.0
28,1586.357142857143,1645.132973348963,-24954.991470275756,0.0
28,1372.5714285714287,1434.5648668299586,-21593.432992273123,0.0
28,1158.4285714285713,1195.293478606823,-18226.251492142914,0.0
28,993.8214285714286,1021.1939615679565,-15637.941058645698,0.0
28,885.5357142857143,913.4601211093689,-13935.216472081313,0.0
28,803.3214285714286,829.9260509226108,-12642.44199553874,0.0
28,734.8928571428571,752.9285917573554,-11566.440668713278,0.0
28,732.75,749.2537477860411,-11532.746803035208,0.0
28,769.4285714285714,787.6472651420269,-12109.501461736345,0.0
28,819.2857142857143,836.9251118571738,-12893.483045737497,0.0
28,878.1785714285714,895.3906370166839,-13819.54286545392,0.0
28,896.0357142857143,914.5307344675269,-14100.333793350404,0.0
28,893.0357142857143,912.2946148507698,-14053.159367719463,0.0
28,870.0,890.4084536243545,-13690.934967044202,0.0
28,822.6428571428571,841.5369867094375,-12946.270957010229,0.0
28,796.1071428571429,813.8142338045318,-12529.01134759505,0.0
28,803.5714285714286,819.9918118058079,-12646.385588455687,0.0
28,860.2142857142857,884.1126301875473,-13537.057522936766,0.0
28,935.0357142857143,960.6158552868943,-14713.577264012372,0.0
28,1021.7142857142857,1043.8256559406843,-16076.541214238696,0.0
28,1054.8214285714287,1081.3730854797525,-16597.11994063546,0.0
28,1008.2142857142857,1042.063886168762,-15864.247957122698,0.0
28,940.3928571428571,980.1533954292198,-14797.795511793385,0.0
28,820.5,863.3540078421729,-12912.547382829898,0.0
28,696.1428571428571,730.8930936092598,-10957.086778298164,0.0
28,591.7857142857143,620.9115994130841,-9316.092120477142,0.0
28,511.7142857142857,527.3816048582441,-8056.9793682089585,0.0
28,484.17857142857144,494.8383935329652,-7623.981192086444,0.0
28,475.89285714285717,485.2151584606565,-7493.688518107019,0.0
28,484.57142857142856,493.81242824144704,-7630.162431309981,0.0
28,484.42857142857144,493.53571299349755,-7627.916576227804,0.0
28,459.7142857142857,469.75928486224274,-7239.272065708812,0.0
28,436.67857142857144,447.2565179593729,-6877.02206337914,0.0
28,410.85714285714283,420.7970328521137,-6470.964948864105,0.0
28,385.67857142857144,393.6707743425064,-6075.015882447179,0.0
28,371.2857142857143,377.9816700015265,-5848.677854761135,0.0
28,368.89285714285717,377.1837843052868,-5811.043003148638,0.0
28,364.92857142857144,373.25077743675615,-5748.700847234599,0.0
28,352.32142857142856,361.8172881441682,-5550.436703687398,0.0
28,331.64285714285717,343.24689156848683,-5225.234534823573,0.0
28,293.10714285714283,303.38324419312096,-4619.20435029084,0.0
28,260.5,269.80111722738076,-4106.397567891426,0.0
28,232.14285714285714,240.17404403592707,-3660.4168830712683,0.0
28,210.85714285714286,216.1864274846398,-3325.647382634995,0.0
28,190.03571428571428,196.1987876764642,-2998.156792434917,0.0
28,163.28571428571428,170.5855461972924,-2577.3959898730363,0.0
28,137.21428571428572,145.19961629229113,-2167.281401373179,0.0
28,112.5,116.9480959351504,-1778.5151578373554,0.0
28,98.67857142857143,101.37818164815205,-1561.080252698265,0.0
28,92.67857142857143,94.6521828289539,-1466.681875033595,0.0
28,93.17857142857143,95.03627127125125,-1474.549785268205,0.0
28,95.14285714285714,97.48955988060612,-1505.4492356273342,0.0
28,105.71428571428571,109.25363674888422,-1671.7608858795031,0.0
28,131.32142857142858,139.71693322060653,-2074.576284400885,0.0
28,167.25,178.66239111799663,-2639.7204961413254,0.0
28,211.5,221.85468216830583,-3335.73012294377,0.0
28,265.14285714285717,275.57757528507284,-4179.40775120596,0.0
28,319.32142857142856,331.83747097465823,-5031.458700346775,0.0
28,380.4642857142857,394.1987805301135,-5993.000730687129,0.0
28,463.07142857142856,482.10868661981783,-7292.046552314017,0.0
28,551.8214285714286,574.2137792544813,-8687.659632031138,0.0
28,634.7142857142857,658.2107239652489,-9991.148997183393,0.0
28,639.6785714285714,663.22133237275,-10069.211095584698,0.0
28,614.1428571428571,640.0686905101894,-9667.661467000955,0.0
28,562.1428571428571,586.594225776461,-8849.96647731453,0.0
28,495.89285714285717,505.4242560180789,-7808.195264625837,0.0
28,500.10714285714283,508.24266560655565,-7874.468880390246,0.0
28,521.9642857142857,531.6504289205724,-8218.175475144688,0.0
28,557.75,569.1925672137933,-8780.907353194514,0.0
28,619.5357142857143,633.9314124684829,-9752.482999744496,0.0
28,683.2142857142857,699.516108259335,-10753.81418081356,0.0
28,758.1071428571429,779.559697155113,-11931.47359563645,0.0
28,804.2142857142857,825.6354262886599,-12656.487591471729,0.0
28,796.5714285714286,822.6654414593022,-12536.299314558497,0.0
28,760.0714285714286,791.619361995217,-11962.344269972047,0.0
28,651.6785714285714,687.8753261207399,-10257.888481202312,0.0
28,523.5,565.6157201290845,-8242.262036667835,0.0
28,411.2857142857143,451.5974028775124,-6477.634135807377,0.0
28,307.17857142857144,330.1375795461211,-4840.463411209414,0.0
28,235.42857142857142,246.31222926544731,-3712.0794818936242,0.0
28,198.92857142857142,206.641857189818,-3138.021688031785,0.0
28,168.17857142857142,175.47150765865095,-2654.3581768388585,0.0
28,142.82142857142858,148.5973706746811,-2255.5018069996754,0.0
28,118.57142857142857,125.58036698237734,-1874.0085885787016,0.0
28,93.28571428571429,98.55600293379248,-1476.2005103599079,0.0
28,73.60714285714286,79.00248639848532,-1166.5358829125198,0.0
28,57.32142857142857,60.21894576104292,-910.2465952236329,0.0
