horizon,mae,rmse,mlpd,cov90
7,223.6805598032592,223.76920690938476,-6.778235396193131,1.0
7,220.65268776958237,221.65059952332805,-6.733020669541971,1.0
7,193.58555551402398,195.27810839394064,-7.004637964656641,1.0
7,144.04267427361964,148.73789805997828,-7.372752115185189,1.0
7,127.44621100852001,130.0703589539616,-7.479894237513942,1.0
7,147.21862739489396,149.03070437205548,-7.332808711939609,1.0
7,153.92601982670607,154.70386610099763,-7.26933381734056,1.0
7,190.84902227659586,191.56446925707894,-6.903522548602391,1.0
7,189.84064396469805,191.0974595866545,-6.869376170148074,1.0
7,168.4680438083053,171.92090321243836,-7.0271965314667915,1.0
7,89.87049788303786,97.48883428005529,-7.5932775164217015,1.0
7,61.60402118372658,69.42578238765148,-7.896792468197894,1.0
7,96.56541969172466,124.03494520142098,-8.284002305371951,1.0
7,398.0177961551823,421.3284209121352,-8.967327046664346,1.0
7,783.8313666227426,795.1544717004772,-9.564906222765021,1.0
7,736.4559959269164,743.0308774537403,-9.504007559657962,1.0
7,774.892779853335,795.319331747524,-9.545806709904683,1.0
7,684.7158924777374,689.970923113703,-9.432760675691027,1.0
7,703.0708934123325,712.2861669173308,-9.455365817415824,1.0
7,869.5300092200687,887.6041145857043,-9.673946640828273,1.0
7,1038.8091972581637,1042.719822119896,-9.892328705019725,0.5714285714285714
7,909.3388583461395,912.6721479724195,-9.73618511681855,0.7142857142857143
7,1047.9776933396881,1057.1570072617683,-9.903464753962682,0.42857142857142855
7,1311.1554591296645,1320.2797698782445,-10.203283584194816,0.2857142857142857
7,1509.5878003012936,1519.772394865674,-10.413995756109669,0.14285714285714285
7,1756.7046777664743,1765.300452256651,-10.662893115744458,0.0
7,1962.9355712059912,1969.9730852057846,-10.862680779302199,0.0
7,2306.567429130039,2332.9711993311844,-11.170899162208018,0.0
7,2262.6012014441003,2275.8407910388723,-11.14328764929173,0.0
7,1779.0378460016334,1785.5242435798555,-10.706228755339486,0.0
7,1273.592530946869,1278.7883728451645,-10.18624017913119,0.14285714285714285
7,1024.2661965722023,1026.5688709059868,-9.89649338240124,0.42857142857142855
7,835.059715951776,843.5762584032843,-9.647160196685936,0.7142857142857143
7,702.9738172668966,715.0975603132781,-9.455808303673475,0.8571428571428571
7,543.152067113341,546.2275138553575,-9.207522512009813,1.0
7,549.0237398453305,555.7782444281455,-9.21362315888841,1.0
7,489.16094711254624,502.3818501532944,-9.102186561738488,1.0
7,499.4214722050192,512.5320069622313,-9.120869715768483,1.0
7,559.3773590789797,582.5452207042249,-9.21660059848393,0.8571428571428571
7,676.1720435050482,699.8600428777812,-9.402516852143204,0.8571428571428571
7,950.8060705122716,964.9172229007596,-9.811223223518729,0.2857142857142857
7,1462.8513919406396,1511.5452381500543,-10.41607489218055,0.2857142857142857
7,1258.1656824299532,1265.0812660516485,-10.20645961706437,0.0
7,899.1779814589679,908.8791306975643,-9.749083296851397,0.5714285714285714
7,835.460170065604,840.7936347597118,-9.664060044715356,0.7142857142857143
7,689.0127002929939,696.0368625426318,-9.443281244839694,1.0
7,582.2645404453028,590.5917792702513,-9.266327841709506,1.0
7,389.9304134468487,402.2856584484648,-8.89830789296963,1.0
7,197.43926172011624,202.901358381507,-8.439847132517402,1.0
7,58.36290674161504,67.66202112343406,-7.971250052101178,1.0
7,32.594015043293545,37.54306622752237,-7.627597308995769,1.0
7,57.11542518176034,64.58892709077614,-7.347201958460813,1.0
7,102.37386612389095,103.02183668070012,-6.976578173618163,1.0
7,120.64473180651741,122.36193456784808,-6.7307541207898405,1.0
7,121.21342584058058,122.82996760341265,-6.701670076943917,1.0
7,114.93680243578436,115.93380887945577,-6.783658179969081,1.0
7,90.5288570761002,92.955815452415,-7.025297308737292,1.0
7,57.98931935047191,66.25507109977916,-7.273717037318455,1.0
7,60.585826407957775,68.69863161952361,-7.837023615107223,1.0
7,171.7713083477935,186.0251159219511,-8.316043861564372,1.0
7,267.27860713885735,280.9594065716131,-8.589006137076977,1.0
7,326.9185135491563,343.5578876873668,-8.73106547991692,1.0
7,452.69123609917557,464.9009781725884,-9.01324381684168,1.0
7,529.1684581735879,551.2340300893338,-9.157395514429265,1.0
7,554.6360686825102,560.8853908841066,-9.220503086984555,1.0
7,498.5228879074847,504.37017335388373,-9.11302325315584,1.0
7,375.2576440725181,386.9108968152012,-8.84434685229798,1.0
7,368.554854346753,374.43644806410146,-8.834684130899316,1.0
7,393.27180305352465,416.32074041220966,-8.871150188317063,1.0
7,241.55157944253327,245.62582638201124,-8.512014466246404,1.0
7,295.39432460885007,305.4974850610079,-8.646910690562466,1.0
7,398.9430710732825,404.36451345153205,-8.901066043265647,1.0
7,450.34086661058063,460.417827673256,-9.007763573525406,1.0
7,521.7306741426745,528.571724618396,-9.158041221321112,1.0
7,726.8269957067998,744.6510863945742,-9.527009757789411,0.42857142857142855
7,997.201354452776,1027.3309810492678,-9.948561463413865,0.2857142857142857
7,1506.13964355124,1541.4427073422053,-10.646136502263731,0.0
7,3106.2134264219358,3285.069659426016,-12.38380531642544,0.0
7,9076.13710233383,9462.573902573151,-17.736794613776535,0.0
7,15360.482270054415,15603.902525358559,-22.946808053578025,0.0
7,14584.10614520058,14840.933088169204,-22.38635419597139,0.0
7,6566.151769053344,6643.854725984767,-15.724247122411077,0.0
7,4236.904962409965,4278.446078128303,-13.615743004849405,0.0
7,3213.2229364150526,3249.847316198438,-12.620099371538355,0.0
7,2847.5344504260834,2892.212325382388,-12.24936737187284,0.0
7,2256.41100531813,2308.114297133435,-11.60562350556638,0.0
7,1520.5669691390308,1544.495821351479,-10.729894591399114,0.0
7,1158.1453663701288,1184.7928291128549,-10.234296135545907,0.0
7,932.7176733004496,946.7301913377823,-9.901475816536506,0.14285714285714285
7,915.9982833587339,941.7465586744044,-9.868333157383665,0.2857142857142857
7,1055.558758038753,1087.1090623836642,-10.08682829173188,0.14285714285714285
7,1765.399133589284,1816.5776328560144,-11.065985616745587,0.0
7,2686.233822682468,2739.973325745774,-12.17205714400829,0.0
7,3030.9200676799874,3074.9253053443967,-12.572442610817356,0.0
7,2642.0293386904605,2706.0251115471838,-12.145303082901364,0.0
7,2060.418899488703,2125.1457506453085,-11.467936355105646,0.0
7,1492.660255295051,1525.5062006603312,-10.752093639672676,0.0
7,1055.610620056032,1096.0740134963592,-10.11071972270342,0.14285714285714285
7,711.6986382408387,729.273433930509,-9.542226509822553,0.42857142857142855
7,443.06723398402033,456.5984940551903,-8.984881834250363,0.8571428571428571
7,416.8593589460865,429.57292889780206,-8.923618267271376,0.8571428571428571
7,456.07507287157733,475.10214290225554,-9.010241431656263,0.7142857142857143
7,531.000139550237,546.8232487682586,-9.183248222805544,0.7142857142857143
7,651.9203613784463,667.0785829094988,-9.43763732007244,0.5714285714285714
7,872.6929558374757,901.857896672913,-9.83964908144753,0.14285714285714285
7,1289.0322490436363,1329.9734481214907,-10.511244583405835,0.0
7,1532.9383138092596,1571.7844933101676,-10.877744928233463,0.0
7,1755.1255029234694,1790.447546877474,-11.1971302537362,0.0
7,1702.7367263533872,1745.6662685756066,-11.131287035073774,0.0
7,1327.3434721392623,1355.1398345359205,-10.603556234234778,0.0
7,1018.6600777003566,1043.5512315998244,-10.119349181024775,0.0
7,903.5437447793405,923.0313065383996,-9.92862147658821,0.0
7,849.70881050582,876.980886321274,-9.828818869242511,0.14285714285714285
7,672.441039522012,689.437161871402,-9.49901894676115,0.42857142857142855
7,589.0261955370088,612.8440513866731,-9.31684786152952,0.5714285714285714
7,578.1786116731266,600.9247289760582,-9.297133277992797,0.5714285714285714
7,579.4697651729878,598.3576702093294,-9.30528025189659,0.42857142857142855
7,667.3282787064605,678.3221562498204,-9.503763525458949,0.2857142857142857
7,739.1827593267597,760.5138611876679,-9.641479115356004,0.2857142857142857
7,781.0332519668333,796.8191943640637,-9.732616642158547,0.14285714285714285
7,818.4512341105809,841.4771252339914,-9.803506205853003,0.0
7,742.1510336431203,765.1229672141104,-9.655851925034113,0.2857142857142857
7,730.5612550529058,754.9875859782594,-9.632660937205786,0.2857142857142857
7,692.2533687286935,710.6512394435812,-9.563749380615855,0.2857142857142857
7,632.3702755244132,648.9961587756065,-9.441057533645624,0.42857142857142855
7,639.3405803340416,657.6990890584287,-9.45766405575848,0.42857142857142855
7,763.7357474324424,779.7854228654116,-9.722831749114293,0.14285714285714285
7,922.1272418161585,944.7122166278642,-10.030521309398813,0.0
7,934.9436724365036,958.5431285559995,-10.058102663813267,0.0
7,989.3279266295594,1011.005097020063,-10.165807613885196,0.0
7,899.422894737183,949.2768827600133,-9.975106295482563,0.14285714285714285
7,738.9428949640691,779.7512069988203,-9.665199461434566,0.14285714285714285
7,666.887959161791,697.6949730851641,-9.522358329260276,0.2857142857142857
7,512.9724009853019,526.5374895653847,-9.186128542337746,0.42857142857142855
7,405.19624982793584,419.05724070703957,-8.902461233144388,0.8571428571428571
7,324.7023922533373,335.36491155270545,-8.67248861866614,1.0
7,349.7765700636132,365.2135342028262,-8.74034137527362,0.7142857142857143
7,405.9902374761502,414.77401225183525,-8.915741315786407,0.7142857142857143
7,375.2005651333887,384.45892603811916,-8.828262695863392,0.7142857142857143
7,362.55043875538166,374.88805780623295,-8.786154690454639,0.8571428571428571
7,352.3255946434347,366.88057521675125,-8.751728656940582,0.7142857142857143
7,310.24034304366944,323.09591796459864,-8.621974841817778,1.0
7,286.1518492534523,295.7242682653383,-8.547211151443303,1.0
7,262.3458504576855,270.2053313171805,-8.468083920540227,1.0
7,254.67952918097996,264.19637208653427,-8.436412169772897,1.0
7,255.72429813533842,264.60817275417344,-8.44070733280852,1.0
7,279.62307373516876,298.00432622932243,-8.505556992378628,0.8571428571428571
7,249.51869074743317,257.08989554235126,-8.420606565983656,1.0
7,207.2683521109338,219.3760120913257,-8.248570938708749,1.0
7,176.01490034121244,190.07136679812356,-8.112255807830138,1.0
7,128.47266735555124,136.8128924834217,-7.895668571429057,1.0
7,122.07022327676158,130.11452397514796,-7.86155535573245,1.0
7,96.80760454433039,108.01542642017986,-7.715562014898153,1.0
7,93.82767093034553,101.65532554251446,-7.701101183231793,1.0
7,48.13041742398442,54.39118862912347,-7.409534197339322,1.0
7,25.083840312654416,32.37866614658006,-7.155161994972678,1.0
7,18.52186179541228,21.52257411323099,-6.928963987515374,1.0
7,16.990449873997086,18.819052806799903,-6.954334900297852,1.0
7,13.745171608054884,15.654790472303727,-6.927882203777941,1.0
7,17.236633980614116,21.41410888834592,-6.917458936717707,1.0
7,14.371318973508364,19.0534548260996,-6.953633908707437,1.0
7,24.41847871167264,27.785543039924534,-7.0156963244470685,1.0
7,42.384660204790364,45.83851781303569,-7.316414553254113,1.0
7,102.15085106010987,109.02671496166421,-7.715397780323559,1.0
7,146.85289330595378,153.78560001664377,-7.957092736336729,1.0
7,188.40921670370557,194.56784513161233,-8.155397024303763,1.0
7,258.2483842752599,265.5719321042587,-8.445207826470716,1.0
7,321.65614575593276,332.2256075551185,-8.675799101524285,0.7142857142857143
7,394.20393307407085,402.666492430666,-8.923789676792492,0.5714285714285714
7,521.6060312807692,537.4206272344419,-9.298988973024155,0.14285714285714285
7,616.0053167714793,631.7070020585475,-9.564311261560727,0.14285714285714285
7,655.9732279503041,684.5852102049339,-9.661253954237939,0.14285714285714285
7,416.795486257312,432.8543279001114,-8.99501868185001,0.5714285714285714
7,422.1863721554981,434.0613791021036,-9.017636008087445,0.2857142857142857
7,410.71733919983217,418.63930762988093,-8.991072239292146,0.2857142857142857
7,393.6741079452714,402.7786562617967,-8.935704832219434,0.2857142857142857
7,436.34239615238033,445.23521248510826,-9.078741317969662,0.42857142857142855
7,512.2936214358269,523.0504746812392,-9.310938917931912,0.14285714285714285
7,556.5278157509464,565.05486593832,-9.448141712445858,0.0
7,643.4735519419248,660.0409023563458,-9.687188754853933,0.0
7,693.7022577410961,713.6001102560917,-9.82436728869203,0.0
7,814.499638658047,837.7908881529971,-10.143097995773479,0.0
7,743.5800106053723,767.2879684504088,-9.967747820758555,0.0
7,615.5148008814341,651.3894925853523,-9.610143034720528,0.14285714285714285
7,550.3040052038161,578.9860232843791,-9.434208522486502,0.14285714285714285
7,383.51904913906066,399.1451674003302,-8.914142852800731,0.42857142857142855
7,233.44567049524858,241.63354974918266,-8.341097861797136,1.0
7,169.22672457458583,178.63193024741366,-8.029050363461808,1.0
7,136.4336331467295,145.46892769971475,-7.848682208006999,1.0
7,99.06639929732478,104.99840470113735,-7.620559073760297,1.0
7,89.98218154164947,96.95468297075992,-7.553491798850685,1.0
7,48.75240713860338,57.06802316137791,-7.223000635814871,1.0
7,37.51993358920202,42.88182210096064,-7.124053103403521,1.0
7,16.627648187939624,18.376699778369453,-6.741908139563094,1.0
7,9.351164813440269,12.574401112994195,-6.5598573968293765,1.0
7,27.480023385318987,28.78794298622601,-6.1965845584697785,1.0
7,25.15203891834432,27.71441195804722,-6.220166371236107,1.0
14,222.16662378642076,222.71242245315574,-6.75562803286755,1.0
14,207.11912164180325,208.8809803296681,-6.868829317099306,1.0
14,168.8141148938218,173.57491457180114,-7.188695039920915,1.0
14,135.7444426410698,139.71624922984603,-7.426323176349564,1.0
14,137.33241920170698,139.87217222171716,-7.406351474726774,1.0
14,150.5723236108,151.89377378982064,-7.301071264640084,1.0
14,172.38752105165094,174.11236611502034,-7.086428182971476,1.0
14,190.34483312064694,191.33110690922607,-6.886449359375232,1.0
14,179.15434388650166,181.76225683823037,-6.9482863508074315,1.0
14,129.16927084567158,139.75133232041955,-7.310237023944246,1.0
14,75.73725953338223,84.62863602062134,-7.745034992309798,1.0
14,79.08472043772564,100.51021562820627,-8.090397386784923,1.0
14,247.29160792345348,310.56585927902063,-8.625664676018149,1.0
14,590.9245813889627,636.3129230707083,-9.266116634714683,0.9285714285714286
14,760.1436812748296,769.5341183842794,-9.53445689121149,0.9285714285714286
14,755.6743878901258,769.6192968932768,-9.524907134781325,0.7857142857142857
14,729.8043361655363,744.5108173135242,-9.489283692797855,0.9285714285714286
14,693.8933929450349,701.2173194966589,-9.444063246553425,1.0
14,786.3004513162005,804.7336975084539,-9.564656229122049,0.8571428571428571
14,954.1696032391163,968.2731256394601,-9.783137672924,0.7142857142857143
14,974.0740278021518,979.8558764242672,-9.814256910919138,0.8571428571428571
14,978.6582758429139,987.5604760436821,-9.819824935390617,0.7142857142857143
14,1179.5665762346762,1195.9765066154953,-10.053374169078749,0.35714285714285715
14,1410.3716297154792,1423.5249915167446,-10.308639670152242,0.07142857142857142
14,1633.1462390338838,1647.1177582269706,-10.538444435927063,0.07142857142857142
14,1859.8201244862328,1870.4384035798578,-10.76278694752333,0.0
14,2134.7515001680154,2159.1142365961073,-11.016789970755108,0.0
14,2284.58431528707,2304.5830342021986,-11.157093405749873,0.0
14,2020.8195237228667,2045.4275996191916,-10.924758202315607,0.0
14,1526.3151884742513,1552.9643471334748,-10.446234467235339,0.07142857142857142
14,1148.9293637595356,1159.5566715855625,-10.041366780766214,0.2857142857142857
14,929.6629562619889,939.5383308984465,-9.77182678954359,0.5
14,769.0167666093363,781.9799947913268,-9.551484250179703,0.7857142857142857
14,623.0629421901186,636.2896422458122,-9.331665407841642,0.9285714285714286
14,546.0879034793358,551.0235720331011,-9.210572835449112,1.0
14,519.0923434789383,529.7532351685446,-9.15790486031345,1.0
14,494.29120965878263,507.48230586109105,-9.111528138753487,1.0
14,529.3994156419993,548.656537519634,-9.168735157126207,0.9285714285714286
14,617.7747012920139,643.8800407615629,-9.309558725313567,0.9285714285714286
14,813.4890570086599,842.8728630900997,-9.606870037830964,0.7142857142857143
14,1206.8287312264554,1268.0367214762784,-10.11364905784964,0.21428571428571427
14,1360.508537185296,1393.7717920608354,-10.311267254622459,0.14285714285714285
14,1078.6718319444603,1101.4744399967713,-9.97777145695788,0.21428571428571427
14,867.319075762286,875.4984895675171,-9.706571670783376,0.5714285714285714
14,762.2364351792991,771.8164452350824,-9.553670644777526,0.7142857142857143
14,635.6386203691483,645.4711317169001,-9.3548045432746,0.9285714285714286
14,486.0974769460756,505.2882349386913,-9.082317867339569,0.9285714285714286
14,293.6848375834824,318.59277473475106,-8.669077512743515,1.0
14,127.90108423086564,151.2400580791491,-8.20554859230929,1.0
14,45.478460892454294,54.715769775596534,-7.799423680548474,1.0
14,44.85472011252695,52.82618349124668,-7.48739963372829,1.0
14,79.74464565282564,85.98031267622386,-7.161890066039487,1.0
14,111.50929896520415,113.10601633920979,-6.853666147204003,1.0
14,120.929078823549,122.59617443591324,-6.716212098866879,1.0
14,118.07511413818247,119.43167289867789,-6.742664128456498,1.0
14,102.73282975594228,105.0748106534616,-6.904477744353187,1.0
14,74.25908821328606,80.71715453625774,-7.149507173027873,1.0
14,59.287572879214835,67.48791163175743,-7.555370326212839,1.0
14,116.17856737787564,140.22276159769916,-8.076533738335797,1.0
14,219.52495774332542,238.26826466700126,-8.452524999320676,1.0
14,297.09856034400684,313.8233661897074,-8.660035808496948,1.0
14,389.8048748241659,408.75722727435345,-8.872154648379299,1.0
14,490.9298471363818,509.89796794768563,-9.085319665635472,0.9285714285714286
14,541.902263428049,556.0806495625188,-9.188949300706911,0.8571428571428571
