mu,inc,y
0.0,0.0,0.0
67.69705654043867,606.5947117456235,0.0
199.78163910706735,599.8271369792055,0.0
318.5125230903792,593.5595844464842,0.0
402.80387644996256,587.621659419965,0.0
455.60147347910487,581.9336175962817,0.0
485.69694598916266,576.4384347517043,0.0
501.1564553315154,571.0908588533057,0.0
507.7857788313767,565.856783499592,0.0
509.32347325291107,560.7126783386339,0.0
508.02542401805084,555.6438033770537,0.0
505.19556285373096,550.6419189505978,0.0
501.5648582953634,545.7031850911444,0.0
497.53391850205367,540.8265382532263,0.0
493.31868277758116,536.012564093573,0.0
489.03427364197347,531.262767804903,0.0
484.6711409610681,526.5791224680142,0.0
480.36787377408365,521.9638008761685,0.0
476.12493060835806,517.4190108679468,0.0
471.9434439376701,512.9469107902842,0.0
467.82490900289434,508.54954882746097,0.0
463.7709883963768,504.22883637377527,0.0
459.7833869909503,499.98652665584814,0.0
455.86377210380317,495.8242048023967,0.0
452.01372352611014,491.74328298773617,0.0
448.2347024060518,487.7449924329994,0.0
444.5280321829504,483.830384835368,0.0
440.89488733177086,480.0003301226534,0.0
437.3362866572455,476.25551552476827,0.0
433.85308969762303,472.59644865989685,0.0
430.44599519783907,469.02345782576595,0.0
427.11554077714135,465.5366939527448,0.0
423.8621037176724,462.136135226232,0.0
420.6859030416169,458.8215932553867,0.0
417.5870024556784,455.59271633520257,0.0
414.565313164762,452.4489893333521,0.0
411.6205973140782,449.38974583731033,0.0
408.7524655063771,446.41410975693725,0.0
405.9603940604679,443.5212352985982,0.0
403.2437351232349,440.7100108091254,0.0
400.6017095929353,437.9792107709218,0.0
398.03341346894564,435.32751411863137,0.0
395.53784175570405,432.7536181739997,0.0
393.11387900585623,430.25584200769663,1.0
390.76029893959526,427.8326347635593,0.0
388.47578298740035,425.4822645870736,0.0
386.25891978091175,423.20290979975834,0.0
384.1082314881248,420.99287430988625,0.0
382.02218963221844,418.8502800830174,2.0
379.9992027853437,416.7731536545325,2.0
378.0376286067068,414.7596192728961,1.0
376.1357810741741,412.8076375480741,1.0
374.2919337778371,410.91523333080113,2.0
372.50433398681685,409.08040849876124,5.0
370.7712175548534,407.30122468748596,4.0
369.09081238900075,405.575658650836,8.0
367.4613431960228,403.90178090822883,48.0
365.8810263573946,402.2775140609592,75.0
364.34807806122,400.700981627102,139.0
362.86070214379214,399.1699970870977,171.0
361.41717097261466,397.6833817884326,258.0
360.01579676542156,396.23872478457633,220.0
358.65487414112573,394.83436618431006,249.0
357.3327553464306,393.46877629775554,344.0
356.04781615793814,392.13990528997965,433.0
354.7984437291166,390.8462106662337,405.0
353.5831028408988,389.5863478773972,500.0
352.40029323676947,388.35839016351383,603.0
351.2485369071905,387.16101449972484,753.0
350.126433370914,385.99293555750046,574.0
349.0326172168174,384.8524592453614,715.0
347.9657622621552,383.73849119176157,613.0
346.92460877989566,382.649714835803,623.0
345.90793427908767,381.5848116205307,506.0
344.91455674853734,380.54265753773507,612.0
343.9433606297207,379.52226169698406,820.0
342.99328530543096,378.5224772191141,553.0
342.0633189063619,377.54239255248103,808.0
341.152474057209,376.58078821655363,563.0
340.25980343693874,375.63697363599204,652.0
339.3844152819985,374.709966886905,821.0
338.5254504483803,373.79891298233997,860.0
337.68211616715007,372.90328165586106,1051.0
336.8536716768174,372.02216877846513,884.0
336.0394062300289,371.1549575346289,862.0
335.23863957175286,370.3009033796843,834.0
334.45072761381135,369.45948505657725,687.0
333.6750617348026,368.6300368043594,657.0
332.9110585069808,367.8120056914631,699.0
332.1581814798003,367.0050158778904,669.0
331.41592973651234,366.2084681795677,795.0
330.68382235625694,365.42193115176633,746.0
329.96141181411014,364.64502917800564,776.0
329.2482707325828,363.87724786181934,675.0
328.54399201455124,363.11827863473445,604.0
327.84820264183907,362.3677940535126,692.0
327.16054821044094,361.62537770485505,808.0
326.4806994598726,360.8908350255806,847.0
325.8083419830932,360.16371456964407,811.0
325.143182447948,359.44390895112883,845.0
324.48494639608884,358.7310117916204,758.0
323.83338048189944,358.02494783175644,731.0
323.18824860272997,357.3253518996062,570.0
322.5493089898652,356.63195715192705,844.0
321.91634125464316,355.94470396079123,876.0
321.2891478001954,355.26332715852186,788.0
320.6675305582984,354.5875830275472,692.0
320.0513128338789,353.9174691471271,606.0
319.4403387204463,353.25274429284036,670.0
318.8344544222915,352.59325969638303,560.0
318.23351306312696,351.9388846019283,629.0
317.6373725289416,351.2894508856116,680.0
317.0458990683357,350.6448726048693,715.0
316.4589691354809,350.0050143983681,694.0
315.87646537620054,349.3697658915771,736.0
315.29827658607536,348.7390182564268,625.0
314.7242975493255,348.1126727325609,545.0
314.1544290233949,347.49063395604026,629.0
313.588611137004,346.8731156170834,658.0
313.0267521242463,346.25940884952433,654.0
312.4687252034642,345.6497297710739,512.0
311.9143621702147,345.0433440168854,501.0
311.3635987222805,344.44158947025426,542.0
310.81649666433583,343.8439813259756,358.0
310.27300685505656,343.24974694941193,397.0
309.7330164922486,342.65922793606296,411.0
309.19643904571444,342.0722829224542,384.0
308.6632063349598,341.48893531342037,382.0
308.1332588094087,340.9090512624243,367.0
307.6065431702328,340.3326594028622,247.0
307.0830109156103,339.75964998663403,254.0
306.562609026838,339.18996571633033,229.0
306.04528268117133,338.6235435976414,234.0
305.53098317696083,338.0603840701515,236.0
305.01966593265615,337.5004034413723,236.0
304.51128372839906,336.9435488554882,212.0
304.0057936776,336.3898142420221,157.0
303.5031566227171,335.8391379765235,118.0
303.0033327134994,335.291475310456,172.0
302.50628257908204,334.74678882944863,155.0
302.0119673397855,334.2050330033526,141.0
301.52034866193765,333.66616993024945,151.0
301.0313900763507,333.1301682794001,106.0
300.5450563015469,332.59698479273356,84.0
300.06131204568675,332.0665808812482,91.0
299.580123119339,331.53892678639386,100.0
299.10145718666985,331.0139908120036,115.0
298.625283080385,330.4917387414025,103.0
298.1515752037153,329.97218259458896,96.0
297.6803175207988,329.4553284046706,89.0
297.2114729176788,328.9409226028947,75.0
296.74496810223104,328.4288480358664,67.0
296.2807351953431,327.9192011457635,77.0
295.81879632059565,327.4125398300821,82.0
295.35919708259553,326.9083765350515,69.0
294.9019003792058,326.40644550381694,61.0
294.4468486251644,325.9069565455429,74.0
293.99400298098953,325.409815768362,52.0
293.5433332927342,324.9150460889796,33.0
293.0948174201296,324.42261443205643,87.0
292.64843130423765,323.9324656226672,83.0
292.2041635257333,323.4447181118885,70.0
291.7620453470072,322.95959019917063,87.0
291.3220205162453,322.47605296142865,92.0
290.88399978610926,321.9948541709455,53.0
290.44798742957664,321.516062429524,65.0
290.0138978645155,321.0385530258063,105.0
289.58166174914624,320.5635527264094,123.0
289.1513848002001,320.0913422132144,121.0
288.72312557260176,319.62098338699434,97.0
288.29683139601843,319.1525919921696,108.0
287.8724479355992,318.68624612654094,74.0
287.4499402485785,318.22192271996755,137.0
287.0292853756925,317.75962087966036,123.0
286.61046364351006,317.29929220315535,155.0
286.1934614536924,316.8409856200451,137.0
285.7782650949168,316.3846122805262,177.0
285.36485616334784,315.9301814865321,195.0
284.95321470878355,315.47764464491047,111.0
284.5433164493554,315.0269690946443,144.0
284.1351115238701,314.5779150958406,193.0
283.7285582301492,314.1307328896364,187.0
283.3236753886363,313.6856312833261,161.0
282.9205158795634,313.2426016263198,153.0
282.5190848792821,312.80124841525685,145.0
282.11932775518756,312.3615364043508,106.0
281.7211988635137,311.92362284183037,113.0
281.3246813353614,311.4874956259737,138.0
280.92975803358155,311.0530480897287,173.0
280.5364087934038,310.62031691893935,160.0
