,0
beta0,2.0
gamma,0.39349972479714096
rho,0.14289591293081447
alpha,0.469682552481056
delta,0.5980531121099613
epsilon,0.14679281680208717
phi,0.3392864596649453
k,8.0
compliance_max,0.9
beta_floor,0.1
rho_obs,0.9
log_theta,-5.0
I0,34.7907994941782
C0,50.65662142186873
P0,0.0
F0,0.4674437505178254
R0,0.7192077620117009
