horizon,mae,rmse,mlpd,cov90
7,58.11971630987574,66.27267606263332,-7.0590873915578936,1.0
7,84.52830456580156,109.55375555245713,-7.120622692052653,1.0
7,197.71445036667788,208.74063473711132,-7.444989362721377,1.0
7,268.104799546859,281.8696271465932,-7.634773596535069,1.0
7,299.7610349570579,317.4165656423822,-7.720448203434834,1.0
7,523.3979436998009,550.9021954866038,-8.3408772714217,0.7142857142857143
7,745.4445807448683,793.1382860190043,-8.965766465577222,0.42857142857142855
7,1253.4728411576366,1303.5407649626222,-10.404700581933607,0.0
7,2493.1974608539444,2689.082657294338,-13.941977856385815,0.0
7,8051.7617315978505,8600.949871648047,-29.868820114442705,0.0
7,14574.880358816707,14933.821419719272,-48.77869596364326,0.0
7,15189.55374795083,15277.463080454814,-50.826953569905264,0.0
7,6968.78229076832,7060.580111896184,-27.1484195303175,0.0
7,4336.85208021902,4357.4967527497,-19.560990519547236,0.0
7,3115.334910972055,3141.788140826629,-16.033378181524053,0.0
7,2734.6597084965497,2767.9712421638205,-14.957105989624583,0.0
7,2177.2553866866906,2206.5593258510266,-13.335318747811991,0.0
7,1402.9794197480046,1415.4846538696963,-11.037040550079837,0.0
7,1016.5464140594476,1038.7645153084882,-9.885149977581932,0.0
7,781.6709657278464,792.7475019076562,-9.181458810141,0.14285714285714285
7,754.4962324072916,782.279772612988,-9.107602520137204,0.2857142857142857
7,857.7367908130703,907.506534036736,-9.437870806578369,0.2857142857142857
7,1498.9643513600258,1595.1261803301518,-11.454239334787937,0.0
7,2411.6077584978348,2504.8246212542017,-14.351304271616495,0.0
7,2832.667276744171,2887.2640641137923,-15.729767684626754,0.0
7,2594.0003052736056,2631.3802203325135,-15.022468803617292,0.0
7,1951.4642353493803,2003.2517346468678,-13.010736379268044,0.0
7,1385.916450598372,1404.598646102464,-11.217009298398677,0.0
7,939.3571844156583,969.5868749641819,-9.78685641869028,0.0
7,571.0723773571673,586.6858922372037,-8.593283070418693,0.42857142857142855
7,315.3479630916194,324.5180065396182,-7.754395518750049,1.0
7,253.89844005631363,277.55458528075894,-7.550863180113538,1.0
7,298.00972881617224,327.5827599030207,-7.697458289474915,1.0
7,366.6820294132221,393.92712562650775,-7.929412933943695,1.0
7,478.48696442087123,506.7956076945085,-8.311238851198206,0.7142857142857143
7,695.9961505606755,740.8499257148595,-9.060303496112672,0.2857142857142857
7,1092.781198882345,1157.3137850460096,-10.438092287532267,0.14285714285714285
7,1370.2708577924388,1417.9408739988692,-11.420960877932105,0.0
7,1564.6081560759649,1616.9450519623697,-12.128160803130154,0.0
7,1589.7932601960324,1626.134699564739,-12.247644858344497,0.0
7,1223.9691888063503,1241.9371457078018,-10.98288941012366,0.0
7,901.1360987069974,920.7033415644773,-9.853897766920454,0.0
7,760.2941312996214,783.1020389400711,-9.363594704340358,0.2857142857142857
7,719.7291847310541,747.315233425385,-9.22901898194966,0.2857142857142857
7,547.0127933512712,562.4636076211119,-8.610075162493754,0.42857142857142855
7,461.4308130887353,486.0841547662185,-8.30295359099143,0.5714285714285714
7,423.983385011487,460.0707677803886,-8.16974400879943,0.5714285714285714
7,457.2420676616992,474.3161573023456,-8.297416761352777,0.5714285714285714
7,505.20698688718556,530.65769784043,-8.483534748265097,0.2857142857142857
7,607.4496932105834,631.473790086986,-8.877448868297765,0.2857142857142857
7,642.1131618866195,662.8965330402638,-9.019550274981807,0.2857142857142857
7,672.626078711588,705.0211732061231,-9.148105321309945,0.42857142857142855
7,625.8456972534137,647.1479176690101,-8.977868588497845,0.2857142857142857
7,604.486410367057,631.1662595437011,-8.905672580876724,0.2857142857142857
7,553.2626074193387,579.4647479962268,-8.714704935159782,0.2857142857142857
7,514.7458172265525,530.5190634866001,-8.570362167204687,0.42857142857142855
7,497.5075652713995,525.6893846591696,-8.509981794207047,0.2857142857142857
7,622.9765166338541,647.1194985490115,-9.022294584563301,0.2857142857142857
7,780.8670474905454,812.5755031032179,-9.673733198956727,0.0
7,806.7506737520436,834.7936140523705,-9.795968011405746,0.14285714285714285
7,858.7703368421957,885.5142652088108,-10.028136947472635,0.0
7,825.926118046893,859.6730229941572,-9.91034334557753,0.0
7,602.5038100010527,658.1694797895826,-8.997453580578037,0.2857142857142857
7,554.2177738895504,587.9787767358879,-8.805258261657075,0.2857142857142857
7,407.06808235954435,419.4313874876973,-8.189926611987826,0.5714285714285714
7,304.4833767158104,314.33059192523774,-7.75689097246394,1.0
7,206.89229554454786,223.12516321084158,-7.3387709622283115,1.0
7,235.43776047575415,256.1876432277181,-7.4621979186425245,1.0
7,274.8341190879614,296.0842964612425,-7.635213614030557,1.0
7,260.6528592398414,273.68262443104487,-7.573749240730974,1.0
7,258.3226091143301,271.29315022824784,-7.564689328022756,1.0
7,244.12913726047105,261.98451822491813,-7.50238669222134,1.0
7,201.21535263466194,218.7600146620592,-7.308939841724915,1.0
7,173.43844749710857,189.97687813726068,-7.181671337647296,1.0
7,152.22704030669593,165.57597538780973,-7.082248482925609,1.0
7,146.5811757588586,162.24677755796827,-7.053672775618419,1.0
7,151.21518196258666,163.93619572164408,-7.072707062405633,1.0
7,175.84338476139243,201.81268514541048,-7.18698013360589,1.0
7,138.18010776547584,154.99616398425508,-7.005878461504738,1.0
7,107.93967238523045,127.1050203290671,-6.857827778837126,1.0
7,75.9240417378862,102.27725713920609,-6.697775341995014,1.0
7,43.88658297791067,50.79089752518891,-6.483096893113108,1.0
7,43.810872314512366,49.202247432648186,-6.416360454972164,1.0
7,40.080850235346375,45.50229630294912,-6.298256491925258,1.0
7,30.590695022192268,38.71293588434779,-6.271028440039864,1.0
7,47.90725091971735,52.93014475854015,-6.047153629079536,1.0
7,75.61554548678122,79.19380546463698,-5.895105635911201,1.0
7,99.04364569448627,100.81940616532611,-5.762713915896127,1.0
7,99.47724864412749,101.57344054565979,-5.747129391556102,1.0
7,98.48776765052864,99.53363509987953,-5.738855867461829,1.0
7,95.21804650390524,97.08156618171891,-5.742731252350414,1.0
7,96.09664516111567,98.83839789842644,-5.724559841399558,1.0
7,82.98069686603755,87.05231402634278,-5.781334837659683,1.0
7,58.01305098473346,64.67624260763091,-5.903661914754456,1.0
7,40.48314062419269,44.19906662003186,-6.239981768092889,1.0
7,65.0553418926369,73.81919400458843,-6.51403414495329,1.0
7,93.5715514192306,109.80161378008857,-6.712087459739272,1.0
7,164.23174371718724,179.09178466822723,-7.105113743666769,1.0
7,226.0293599666905,244.57440839420153,-7.455448043840696,1.0
7,304.6786830810246,317.25689666979326,-7.908594431620356,0.42857142857142855
7,425.8939942806529,450.02023181331793,-8.617491439101416,0.2857142857142857
7,523.1038588279365,545.2742655714349,-9.199217992262609,0.2857142857142857
7,585.5939831885954,612.3058131308741,-9.586422794008026,0.0
7,349.65007219392817,363.98284538426276,-8.205814195651328,0.42857142857142855
7,343.12925763127566,357.0451051903328,-8.177909958903456,0.2857142857142857
7,327.1743839770697,338.9335738105137,-8.091265150922482,0.2857142857142857
7,314.07115127337386,325.84473143886305,-8.020639485644747,0.2857142857142857
7,353.5338294317834,366.4287143752769,-8.274241155012078,0.2857142857142857
7,429.7052582522886,444.8183074403286,-8.762760729039785,0.2857142857142857
7,468.87113315680847,482.73243850908034,-9.02718913154474,0.14285714285714285
7,569.0314337783495,587.6229054930216,-9.686319010547972,0.0
7,623.6147096953073,644.1389050969879,-10.06490806425141,0.0
7,712.9066518775531,750.482746015055,-10.67920552843764,0.0
7,693.7643784208003,712.3607230355933,-10.588094072712531,0.0
7,531.7592917075347,575.3186332674145,-9.551404209588652,0.14285714285714285
7,503.1770784264433,530.3288243572764,-9.384656137654897,0.14285714285714285
7,342.7319953058473,351.2137470507412,-8.318691455280193,0.2857142857142857
7,173.7097262758874,180.76094535029657,-7.174042169216948,1.0
7,106.82452534470758,118.53628319300438,-6.71227054384404,1.0
7,72.21921661889787,86.67651626854757,-6.467119238624979,1.0
7,40.06932271930825,47.30244866082595,-6.223724760290078,1.0
7,33.7923691011075,43.47336524562011,-6.126467754332729,1.0
7,24.09045852894106,28.618050017474825,-5.843035125223927,1.0
7,25.451302885272888,31.541489773295208,-5.736614846904997,1.0
7,54.03876226858803,55.960564467540635,-5.506168596192595,1.0
7,69.39405495287171,69.89908937188885,-5.37557806500299,1.0
7,85.7554365421225,86.05820822705972,-5.234538385950576,1.0
7,86.40866427372391,87.32596846750877,-5.21079839097901,1.0
14,543.1395112107568,543.5449819007255,-6.582877382384148,1.0
14,532.7507706134039,533.7670380036722,-6.575247756583715,1.0
14,482.4425031922118,485.2859824421345,-6.633749959730409,1.0
14,408.53772517417457,413.1849884459931,-6.733569697229582,1.0
14,313.36406984659004,325.4703964726126,-6.872572700631175,1.0
14,184.01197773936204,206.99469345442242,-7.178165986248408,1.0
14,275.3406931335875,338.07495670810215,-7.757396827784468,1.0
14,433.2260979458266,451.1078759134081,-8.109866245155445,1.0
14,449.4889148178069,471.82353627675326,-8.135787124103704,1.0
14,422.19360076072996,446.5734066227808,-8.084728084907706,1.0
14,372.92561522666443,385.1387225594956,-7.994447647075958,1.0
14,454.26903592490663,482.4514094700334,-8.13863083198456,1.0
14,647.5209916247068,669.3188307902453,-8.48896017480547,1.0
14,688.9061035987254,696.146121443776,-8.564996892353065,1.0
14,674.1480469177715,687.398715868746,-8.54150287658149,1.0
14,844.1839489473978,867.4167646398777,-8.863507109580366,0.7857142857142857
14,1079.3073428130247,1098.9819055896573,-9.31396738776097,0.42857142857142855
14,1314.5253929621977,1330.0443235123048,-9.772742199015868,0.14285714285714285
14,1563.4875379431517,1577.3952878275538,-10.266479981346622,0.0
14,1846.1998379469783,1875.154402038944,-10.834682368489016,0.0
14,2012.8821714650617,2034.3952300848891,-11.183638587496457,0.0
14,1782.753996574031,1805.7864435806002,-10.751389991632225,0.0
14,1297.2486778599239,1325.4401817406556,-9.804000293261977,0.14285714285714285
14,920.5135226780515,937.922286906447,-9.060109349407478,0.6428571428571429
14,685.2669560201103,700.607305149684,-8.59018410668276,1.0
14,533.2985488608281,552.13099644307,-8.282788780362027,1.0
14,384.75475762088405,408.97908782354585,-7.9765572877641455,1.0
14,297.4960894491522,305.47893170067226,-7.79410565191675,1.0
14,266.7399793931844,286.60805646901554,-7.726267193770582,1.0
14,241.41795118866955,267.25859885665955,-7.669689786991057,1.0
14,283.17563335463154,315.99906948652296,-7.755043646529787,1.0
14,345.87277367367966,392.52948304659105,-7.8867531939328535,1.0
14,519.2975379625237,571.2502388859825,-8.261545134287612,1.0
14,909.5950932979006,994.5744224888265,-9.11612445777486,0.5714285714285714
14,1117.4819044127369,1157.569181565635,-9.578352988519068,0.21428571428571427
14,895.1028862439201,917.989716428662,-9.094582258000369,0.5
14,651.2456984545944,661.1887705265739,-8.558579088424656,1.0
14,532.9121820258905,543.4857969410358,-8.295886798425338,1.0
14,418.7469380011822,429.55809807873135,-8.038412830431819,1.0
14,272.39447702735896,296.72255893871,-7.703273407508115,1.0
14,107.81122629673736,143.22405205857325,-7.265124833159981,1.0
14,92.71899148375313,114.37617446423906,-6.866353976522191,1.0
14,193.62804641646906,199.87484405932005,-6.606304673921694,1.0
14,254.50015863571505,256.8934798175413,-6.452564717657814,1.0
14,300.052378979707,301.5495841829163,-6.332831758933533,1.0
14,331.92634122513,332.33985448926666,-6.244351760280632,1.0
14,341.76373586807483,342.3482669933177,-6.207761965244793,1.0
14,339.4920209852325,340.04357511546345,-6.200199159232123,1.0
14,323.324419065158,324.1810613969745,-6.22664570068594,1.0
14,296.9027712157284,298.5971819168491,-6.278834082593558,1.0
14,234.94039158463895,244.15128120560283,-6.4202511606152655,1.0
14,126.68058280369223,154.32398564023052,-6.684028861728336,1.0
14,73.17313752675048,100.06752296075832,-6.986971026961214,1.0
14,101.0171934411726,130.73702572783188,-7.185012428066849,1.0
14,174.13154901025402,210.04837186710023,-7.390491801258755,1.0
14,273.0136793829819,309.27794688014217,-7.667118106139339,1.0
14,335.7386596025316,358.5474617596788,-7.826721063771466,1.0
14,328.0101190779575,337.4479090848606,-7.8051417602544655,1.0
14,251.97160849791513,266.3575735933762,-7.604637112119105,1.0
14,174.6237943569,192.79690019049758,-7.398594427609721,1.0
14,179.25303173924289,211.21599541060863,-7.407847517285161,1.0
14,133.69799693511385,179.00360911880824,-7.272465013521241,1.0
14,71.32401043783865,90.53754179386102,-7.089855041805273,1.0
14,141.12137746623972,166.69534778466323,-7.282806027387015,1.0
14,232.90962495676845,248.01526091977848,-7.539881479628223,1.0
14,283.93291725195854,300.16975434907175,-7.677610899984951,1.0
14,411.57948932842936,449.5811968577895,-8.030662737428267,0.9285714285714286
14,634.4212622223347,682.8475560991355,-8.65332186849946,0.5714285714285714
14,999.4587109512524,1078.954787437477,-9.685233523755414,0.21428571428571427
14,1873.3351510057905,2113.100099815496,-12.173339219159711,0.0
14,5272.479596225897,6372.107352845043,-21.90539898541426,0.0
14,11313.32104520728,12185.962434101557,-39.32375803904298,0.0
14,14882.217053383769,15106.61941618187,-49.802824766774265,0.0
14,11079.168019359573,11900.686318258367,-38.987686550111384,0.0
14,5652.817185493669,5866.837711524332,-23.354705024932368,0.0
14,3726.093495595538,3798.592546724578,-17.797184350535645,0.0
14,2924.9973097343022,2960.785159318789,-15.495242085574318,0.0
14,2455.95754759162,2503.0550189664286,-14.146212368718286,0.0
14,1790.1174032173476,1853.712607693106,-12.186179648945913,0.0
14,1209.7629169037261,1241.496782840111,-10.461095263830885,0.0
14,899.108689893647,923.9806058692217,-9.533304393861467,0.14285714285714285
14,768.083599067569,787.5310293633698,-9.144530665139103,0.2857142857142857
14,806.1165116101811,847.2100542246881,-9.272736663357787,0.2857142857142857
14,1178.3505710865484,1297.6894159416631,-10.446055070683153,0.14285714285714285
14,1955.2860549289305,2099.8302210435863,-12.902771803202215,0.0
14,2622.1375176210026,2702.817063654526,-15.040535978121625,0.0
14,2713.333791008888,2762.286701256776,-15.376118244122024,0.0
14,2272.732270311493,2338.5015903696617,-14.016602591442668,0.0
14,1668.690342973876,1730.0165994866293,-12.11387283883336,0.0
14,1162.6368175070152,1206.854602828295,-10.501932858544478,0.07142857142857142
14,755.2147808864128,801.3423251809967,-9.190069744554487,0.21428571428571427
14,443.21017022439327,474.0845244883086,-8.17383929458437,0.7857142857142857
14,284.6232015739665,301.9507280822666,-7.652629349431793,1.0
14,275.95408443624297,303.60089953428513,-7.624160734794226,1.0
14,332.3458791146972,362.27685883177975,-7.813435611709305,1.0
14,422.5844969170467,453.88344774997495,-8.12032589257095,0.8571428571428571
14,587.2415574907734,634.704813440925,-8.68577117365544,0.42857142857142855
14,894.3886747215101,971.6567834089446,-9.74919789182247,0.2857142857142857
14,1231.5260283373918,1294.204682269037,-10.929526582732185,0.07142857142857142
14,1467.4395069342022,1520.7017497231777,-11.774560840531128,0.0
14,1577.2007081359984,1621.5463857370987,-12.187902830737325,0.0
14,1406.8812245011911,1446.8451774494301,-11.615267134234077,0.0
14,1062.552643756674,1093.1840003075504,-10.418393588522056,0.0
14,830.7151150033095,854.6763851189793,-9.608746235630406,0.14285714285714285
14,740.0116580153378,765.417814497982,-9.296306843145008,0.2857142857142857
14,633.3709890411627,661.3793797843239,-8.919547072221706,0.42857142857142855
14,504.2218032200032,525.6629696930083,-8.456514376742591,0.5714285714285714
14,442.7070990501111,473.2562291617647,-8.23634879989543,0.5
14,440.612726336593,467.24775464634376,-8.233580385076104,0.5714285714285714
14,481.2245272744423,503.27597268067973,-8.390475754808936,0.5714285714285714
14,556.3283400488846,583.2481203759374,-8.680491808281431,0.35714285714285715
14,624.7814275486015,647.3758417965659,-8.948499571639786,0.2857142857142857
14,657.3696202991039,684.2830803789246,-9.083827798145876,0.35714285714285715
14,649.2358879825008,676.7035104136353,-9.062986954903895,0.2857142857142857
14,615.1660538102353,639.207037871816,-8.941770584687285,0.2857142857142857
14,578.874508893198,605.8672467449934,-8.810188758018253,0.2857142857142857
14,534.0042123229456,555.5312191466065,-8.642533551182234,0.42857142857142855
14,506.126691248976,528.1097451600546,-8.540171980705866,0.42857142857142855
14,560.2420409526268,589.5392160601618,-8.766138189385174,0.2857142857142857
14,701.9217820621998,734.5211343609426,-9.348013891760015,0.21428571428571427
14,793.8088606212943,823.7594692342134,-9.734850605181236,0.14285714285714285
14,832.7605052971195,860.5277136591586,-9.912052479439192,0.0
14,842.3482274445444,872.6892976174892,-9.969240146525083,0.0
14,714.2149640239728,765.5797706935583,-9.453898463077783,0.14285714285714285
14,578.3607919453016,624.0617381390726,-8.901355921117556,0.2857142857142857
14,480.64292812454744,510.706241738676,-8.49759243682245,0.5
14,355.77572953767736,370.62542399970704,-7.973408792225882,0.7857142857142857
14,255.6878361301792,272.56977040561105,-7.547830967346125,1.0
14,221.16502801015102,240.22588016327185,-7.400484440435418,1.0
14,255.13593978185781,276.8555753037327,-7.548705766336541,1.0
14,267.7434891639014,285.103568485571,-7.604481427380766,1.0
14,259.48773417708577,272.49050651007184,-7.569219284376865,1.0
14,251.22587318740057,266.67945285521074,-7.533538010122048,1.0
14,222.6722449475665,241.3419066433416,-7.405663266973128,1.0
14,187.3269000658852,204.8745448338128,-7.245305589686105,1.0
14,162.83274390190223,178.19458164097497,-7.131959910286453,1.0
14,149.4041080327773,163.91982865652557,-7.067960629272014,1.0
14,148.89817886072265,163.0936741502104,-7.063189919012026,1.0
14,163.5292833619895,183.85243560160654,-7.1298435980057615,1.0
14,157.01174626343413,179.93355820334722,-7.096429297555313,1.0
14,123.05989007535314,141.73830999889665,-6.931853120170932,1.0
14,91.9318570615583,115.36100623861566,-6.77780156041607,1.0
14,59.90531235789844,80.74760863125768,-6.590436117554061,1.0
14,43.84872764621151,50.00288203612756,-6.449728674042636,1.0
14,41.94586127492937,47.38839584362881,-6.357308473448711,1.0
14,35.33577262876933,42.24423258639574,-6.284642465982562,1.0
14,39.24897297095481,46.36966480871756,-6.1590910345597,1.0
14,61.76139820324929,67.35450633822055,-5.971129632495368,1.0
14,87.32959559063373,90.65376849171732,-5.828909775903663,1.0
14,99.26044716930689,101.19712566029649,-5.7549216537261145,1.0
14,98.98250814732808,100.55871006650456,-5.742992629508966,1.0
14,96.85290707721694,98.31524553316093,-5.7407935599061215,1.0
14,95.65734583251047,97.96392037741023,-5.733645546874986,1.0
14,89.53867101357662,93.13198772835429,-5.75294733952962,1.0
14,70.4968739253855,76.68481510436773,-5.842498376207069,1.0
14,49.24809580446307,55.392119691898166,-6.071821841423672,1.0
14,52.769241258414795,60.83925909135103,-6.377007956523089,1.0
14,79.31344665593375,93.55658125487165,-6.613060802346281,1.0
14,128.90164756820892,148.5433635750221,-6.908600601703021,1.0
14,195.1305518419389,214.34844130180227,-7.280280893753733,0.9285714285714286
14,265.35402152385757,283.2565795581116,-7.682021237730526,0.7142857142857143
14,365.2863386808388,389.3392784743535,-8.263042935360886,0.35714285714285715
14,474.49892655429466,499.9211106443596,-8.908354715682012,0.2857142857142857
14,554.3489210082661,579.7596197944148,-9.392820393135318,0.14285714285714285
14,467.62202769126174,503.6873636135242,-8.896118494829677,0.2857142857142857
14,346.3896649126018,360.53066365733713,-8.191862077277392,0.42857142857142855
14,335.1518208041726,348.1071491626843,-8.134587554912969,0.2857142857142857
14,320.6227676252218,332.45357304624633,-8.055952318283614,0.2857142857142857
14,333.8024903525787,346.7310137016756,-8.147440320328412,0.2857142857142857
14,391.61954384203597,407.51277854369,-8.518500942025932,0.2857142857142857
14,449.2881957045485,464.1626513534893,-8.894974930292262,0.2857142857142857
14,518.951283467579,537.7412417924552,-9.356754071046355,0.07142857142857142
14,596.3230717368284,616.5288347350863,-9.87561353739969,0.0
14,668.2606807864302,699.3351418046442,-10.372056796344525,0.0
14,703.3355151491768,731.6700594496438,-10.633649800575085,0.0
14,612.7618350641675,647.4756093894499,-10.069749141150591,0.07142857142857142
14,517.4681850669889,553.2812086673723,-9.468030173621774,0.14285714285714285
14,422.95453686614525,449.7775884043095,-8.851673796467546,0.21428571428571427
14,258.22086079086733,279.3077294681933,-7.746366812248572,0.6428571428571429
14,140.2671258102975,152.84856851986711,-6.943156356530494,1.0
14,89.52187098180272,103.83561264244538,-6.589694891234509,1.0
14,56.14426966910306,69.82241803948739,-6.345421999457528,1.0
14,36.93084591020787,45.42826837492908,-6.175096257311403,1.0
14,28.941413815024273,36.80303161820899,-5.984751439778328,1.0
14,24.77088070710698,30.11526493260168,-5.7898249860644615,1.0
14,39.745032576930456,45.42273853833924,-5.621391721548796,1.0
14,61.716408610729864,63.314561794839406,-5.440873330597792,1.0
14,77.5747457474971,78.39610289507787,-5.305058225476783,1.0
14,86.0820504079232,86.69440573658807,-5.222668388464792,1.0
28,512.7910072014841,515.2395715122664,-6.608313671057279,1.0
28,470.6442478937892,477.299217229784,-6.654408726906648,1.0
28,397.90328651940087,413.17881343001324,-6.7531613301807925,1.0
28,296.27485145676826,326.77870018975057,-6.9558678417389945,1.0
28,294.35238149008876,331.83252954858483,-7.314984764207821,1.0
28,308.61903784259437,350.95948400734034,-7.644016115701926,1.0
28,362.4148039756972,410.43399331554264,-7.946591975944086,1.0
28,427.70984935327834,448.8463674876864,-8.097297165031575,1.0
28,411.2072650222357,430.66767059965207,-8.065117385589831,1.0
28,438.2313183428182,464.8586720726513,-8.111679458446133,1.0
28,510.22330342568563,546.040077679826,-8.241703910940714,1.0
28,571.587569761816,598.9068311936484,-8.351813862168813,1.0
28,660.8345192712392,678.4190046823651,-8.51523152569348,1.0
28,766.5450262730614,786.4576485671448,-8.714252000966715,0.8928571428571429
28,876.7276948653981,916.5910275012175,-8.92773513217123,0.7142857142857143
28,1079.3546709547975,1122.8156006409995,-9.318124654298117,0.42857142857142855
28,1321.397440378088,1359.400074090414,-9.790223684553796,0.21428571428571427
28,1580.362615454588,1625.6109519182835,-10.303712283752443,0.07142857142857142
28,1788.1848547041063,1820.293911193014,-10.725059284421539,0.0
28,1814.4769172605047,1840.7972065528434,-10.793036180060621,0.0
28,1655.0654246624927,1716.909378442096,-10.493819440379216,0.10714285714285714
28,1351.6337596260414,1438.8472636272575,-9.905749670519851,0.32142857142857145
28,991.2578169400168,1060.1043041611056,-9.197092199972369,0.5714285714285714
28,726.9060357694398,769.5930267060107,-8.671449064884753,0.8214285714285714
28,535.0108568204972,573.6351149930075,-8.283370697223452,1.0
28,415.3973191549902,446.18718882673073,-8.038447216139389,1.0
28,325.74736850703414,353.1345864609738,-7.851412240767364,1.0
28,269.45702031891085,287.00569365067383,-7.731897719453904,1.0
28,274.957806373908,301.6617227535628,-7.740655420150184,1.0
28,293.64536243117465,335.78754721076905,-7.778221490461955,1.0
28,401.23658565857755,461.61794123692835,-8.008294390408699,0.9642857142857143
28,627.7339334857903,756.0613986078799,-8.501438825853857,0.8571428571428571
28,818.3897211876304,912.7686578585578,-8.91994906140334,0.6428571428571429
28,902.3489897709105,957.0484317258343,-9.105353357887614,0.6071428571428571
28,884.3638014336658,942.6391145027285,-9.068466038471863,0.6071428571428571
28,714.0075341349054,754.3480400138282,-8.695234528212852,0.75
28,534.9963182278883,557.5350885349993,-8.298495959428237,1.0
28,402.6533295266248,437.84762672633565,-7.999580102966726,1.0
28,263.2790821489598,320.1822049342326,-7.651768831795899,1.0
28,182.5567342555561,224.8623871039911,-7.284813692015153,1.0
28,150.71963635660322,173.8721978578151,-6.935714753540838,1.0
28,173.6095750597341,198.8418583420497,-6.659459347090002,1.0
28,246.84021269808804,255.81448845660327,-6.469568216427613,1.0
28,293.21324993042253,297.0219174191632,-6.348458238969223,1.0
28,320.9080574238909,322.5945501974713,-6.270296862089163,1.0
28,335.7091811051813,336.21378010073647,-6.222275459756378,1.0
28,332.5440774666164,333.38843447381083,-6.2172038329653665,1.0
28,318.19739610048043,319.9921171107108,-6.23951662091284,1.0
28,279.13240532489846,286.9696923743048,-6.323448430650602,1.0
28,211.7916770097103,237.67222133914802,-6.481431472160947,1.0
