mu,inc,y
778.8965255741145,770.981941966922,358.0
775.7285589479819,768.0078499102965,397.0
772.6380832531429,765.1013484037248,411.0
769.6212070299953,762.2593552193139,384.0
766.6741018627738,759.4772841572994,382.0
763.7932150463706,756.7540725339204,367.0
760.9753211328327,754.0859234669479,247.0
758.2172590136973,751.4698526618304,254.0
755.5160173962547,748.9036395291332,229.0
752.8687826418486,746.3848029994406,234.0
750.2729154849328,743.9111667916877,236.0
747.7259545863417,741.4807096375152,236.0
745.2256062137493,739.0915070860647,212.0
742.7697326738145,736.7418115367182,157.0
740.3563378115841,734.4299085298553,118.0
737.9835535726429,732.1542557971552,172.0
735.6496427336219,729.913452322362,155.0
733.35298997199,727.7061367920833,141.0
731.0920842642835,725.531024299562,151.0
728.8655182687689,723.3869947827188,106.0
726.6719844881834,721.2729502745206,84.0
724.5102601690039,719.1878439140273,91.0
722.3791985752905,717.1307129156776,100.0
720.2777250616847,715.1006515766494,115.0
718.2048321485852,713.0968075407436,103.0
716.1595741717301,711.1183768619085,96.0
714.1410677246864,709.1646454461152,89.0
712.1484731950682,707.2347862013848,75.0
710.180993072946,705.3281873296946,67.0
708.2378813357202,703.444203216699,77.0
706.31843314568,701.5822081067599,82.0
704.4219787091204,699.7416140751448,69.0
702.5478829642905,697.921877207933,61.0
700.6955737948405,696.1227074875496,74.0
698.8644003210667,694.3424952768255,52.0
697.0538134543765,692.5824655460892,33.0
695.2633600837275,690.8410081687616,87.0
693.4925204710697,689.1179276393959,83.0
691.7408016602155,687.4128165001748,70.0
690.0077380837438,685.7252505706856,87.0
688.2928854447557,684.0548337541986,92.0
686.5958203128796,682.4011980462819,53.0
684.9162534050386,680.7649034964852,65.0
683.2537868038623,679.1436998709105,105.0
681.6078147140196,677.5374430181691,123.0
679.9778574137093,675.946644522599,121.0
678.3637119519533,674.3718315630686,97.0
676.76516723434,672.8114101776155,108.0
675.1819034492348,671.2655769131379,74.0
673.6136058420211,669.7338703040732,137.0
672.0598563298589,668.2152457685443,123.0
670.5203579242776,666.7110731387511,155.0
668.9948988681717,665.219950600178,137.0
667.4831862923972,663.7418658983661,177.0
665.9849922258064,662.2770194211043,195.0
664.5000640076155,660.824430933455,111.0
663.0279819252278,659.383214703179,144.0
661.5684953131099,657.9551444763783,193.0
660.1214830905642,656.5387727186317,187.0
658.6867211080246,655.1340177283855,161.0
657.2640084605624,653.7409977096831,153.0
655.8531338088617,652.3590734418249,145.0
654.4537560962523,650.9873927908484,106.0
653.0656750556607,649.6275281596463,113.0
651.6887812700836,648.278071246692,138.0
650.3228714746562,646.9390936591662,173.0
648.9677847792462,645.6107440679334,160.0
647.6233338387731,644.2922527599148,123.0
646.2892149132233,642.983081542654,123.0
644.9652710286409,641.6846071340842,102.0
643.6514171622096,640.3955095733982,140.0
642.347477105801,639.1158988882089,148.0
641.0533252940852,637.8459982790519,130.0
639.7688009225781,636.5849470075918,106.0
638.4936145033273,635.3322614978533,124.0
637.2276288349465,634.0893712323159,120.0
635.9707889224617,632.8550141683081,91.0
634.7229480759773,631.6292763038073,82.0
633.48399501975,630.412337464164,112.0
632.2537980812685,629.2035603658296,100.0
631.0321110984266,628.0023938253289,83.0
629.818795684605,626.8100159643218,65.0
628.6138024996723,625.6255539138801,60.0
627.417015546172,624.4489390848903,48.0
626.2283419479743,623.2803837460233,54.0
625.0476640621059,622.1192562635988,89.0
623.8747913184338,620.9653714196756,93.0
622.7095614995219,619.818942866521,107.0
621.5519143592792,618.6802152156597,102.0
620.40178722878,617.5485861465568,89.0
619.259089945004,616.4242712531704,47.0
618.1237325366283,615.3069794372423,54.0
616.9955709485407,614.1963587735081,126.0
615.8744139985522,613.0922049961518,132.0
614.7601992450811,611.9954865913605,104.0
613.6529034519085,610.9052145867608,131.0
612.5524285875988,609.821537295822,120.0
611.4587182748644,608.7446686215699,119.0
610.3716738471644,607.6738573506009,133.0
609.2910978371408,606.6088970184792,186.0
608.2168921753348,605.5506417652359,168.0
607.1490444338366,604.4985777523834,218.0
606.0874921805298,603.4525308328448,203.0
605.0321803834961,602.4127365057357,220.0
603.9830282192322,601.3786491024075,193.0
602.9399115123713,600.3503153041238,151.0
601.9026829012602,599.3273779571755,208.0
600.871297512347,598.3107531305868,249.0
599.8457467308378,597.2995774018345,245.0
598.8259578424286,596.2940052556805,346.0
597.8118928662896,595.2942094597965,331.0
596.8034703797045,594.2995197407436,286.0
595.8005323365815,593.3098712605424,253.0
594.8029824351125,592.3257074254798,325.0
593.8108131945996,591.3470044094138,325.0
592.8239960590743,590.3733849975979,362.0
591.8424854789255,589.4050573155982,496.0
590.8662278752468,588.4417276247405,450.0
589.8951272832977,587.4832307304023,502.0
588.9290428547492,586.5292746035848,510.0
587.9679397071573,585.580813567969,536.0
587.011824767131,584.637001603609,661.0
586.0606365653393,583.6979588475078,738.0
