,0
beta0,0.6356829183891808
gamma,0.26674990528957804
rho,0.3999918264994359
alpha,1.0663367225485059
delta,0.9630299813928489
epsilon,0.2552125444604215
phi,0.08662542935544126
k,19.719587222867247
compliance_max,0.4278059175605938
beta_floor,0.032695849721705694
rho_obs,0.8214987486695061
log_theta,-2.2608283254849892
I0,1317.5785525454376
C0,1354.852714895301
P0,0.8788335037963712
F0,0.5887719845072815
