horizon,mae,rmse,mlpd,cov90
7,707.4285714285714,716.5981141078012,-13068.930200555116,0.0
7,716.1428571428571,725.3116571515999,-13229.829213370147,0.0
7,774.5714285714286,791.4603139585892,-14308.624923495297,0.0
7,889.8571428571429,907.958542162424,-16437.200336642592,0.0
7,1163.0,1174.5160097431014,-21480.337023145228,0.0
7,1673.5714285714287,1716.238786249912,-30907.04129537722,0.0
7,1467.4285714285713,1473.3698013155324,-27101.044846737987,0.0
7,1107.0,1114.912616691166,-20446.39914311844,0.0
7,1041.857142857143,1046.1354050572447,-19243.651997284698,0.0
7,894.0,899.4210836500808,-16513.709878969898,0.0
7,785.8571428571429,792.0388698975395,-14517.011891812654,0.0
7,592.1428571428571,600.3631044150342,-10940.315464634625,0.0
7,398.2857142857143,401.0361579708244,-7360.8909099923885,0.0
7,257.85714285714283,260.14199419328116,-4767.845912653698,0.0
7,184.85714285714286,188.17013578142522,-3419.782947302973,0.0
7,139.71428571428572,142.9375488006663,-2586.078270250948,0.0
7,93.14285714285714,93.8813841276016,-1725.9078983915872,0.0
7,73.57142857142857,76.39839190529003,-1364.333746774441,0.0
7,71.71428571428571,74.4119806022045,-1330.018382023267,0.0
7,76.71428571428571,78.1637475340802,-1422.4115027521505,0.0
7,99.85714285714286,102.01750550063176,-1849.9169892643226,0.0
7,131.14285714285714,134.9253762005396,-2427.7607959426387,0.0
7,230.28571428571428,236.4747041742218,-4258.688896304532,0.0
7,358.42857142857144,365.41502823110994,-6624.921431865351,0.0
7,452.7142857142857,460.8927671998584,-8365.879976525017,0.0
7,511.14285714285717,521.9039320466117,-9444.718053484472,0.0
7,635.7142857142857,644.4330841910586,-11744.81192292003,0.0
7,711.0,727.5250609331024,-13134.863139914336,0.0
7,735.2857142857143,739.9977799194497,-13583.281979778645,0.0
7,678.0,682.3019859270527,-12525.575676670767,0.0
7,553.5714285714286,561.5370487713675,-10228.131521143116,0.0
7,545.7142857142857,549.6775678262927,-10083.063410111752,0.0
7,569.2857142857143,585.4118208577617,-10518.26824557678,0.0
7,416.42857142857144,418.80254467776507,-7695.893525792561,0.0
7,469.14285714285717,475.51986589115586,-8669.226358880434,0.0
7,571.5714285714286,575.3430032846245,-10560.491514573057,0.0
7,621.8571428571429,629.1791704843928,-11488.958864733138,0.0
7,692.1428571428571,697.2848362449472,-12786.704244607927,0.0
7,896.1428571428571,910.6273347847311,-16553.265331835322,0.0
7,1165.4285714285713,1191.2569592061752,-21525.163046600785,0.0
7,1673.2857142857142,1705.0853769993873,-30901.772113388575,0.0
7,3272.285714285714,3442.430080211195,-60423.774512515134,0.0
7,9241.142857142857,9620.881708925792,-170624.36381870857,0.0
7,15524.42857142857,15765.285929172722,-286629.6303262832,0.0
7,14747.0,15001.061510058928,-272276.35533486906,0.0
7,6728.0,6803.898420338572,-124225.3732768446,0.0
7,4397.714285714285,4437.773444291308,-81202.23971602395,0.0
7,3373.0,3407.915009838965,-62283.277968294744,0.0
7,3006.285714285714,3048.6535201157717,-55512.73188689951,0.0
7,2414.1428571428573,2462.5693028681594,-44580.12808077197,0.0
7,1677.2857142857142,1699.0378369620175,-30975.62979831765,0.0
7,1313.857142857143,1337.43865012835,-24265.629818606372,0.0
7,1087.4285714285713,1099.4853341450262,-20085.043104385706,0.0
7,1069.7142857142858,1091.8605353118267,-19757.969906332153,0.0
7,1208.2857142857142,1235.936544834379,-22316.441178046185,0.0
7,1917.142857142857,1964.3470016412941,-35404.083067054795,0.0
7,2837.0,2887.921224687405,-52387.247032839616,0.0
7,3180.714285714286,3222.675352649011,-58733.15898973692,0.0
7,2790.8571428571427,2851.540736414013,-51535.32047598601,0.0
7,2208.285714285714,2268.805727375402,-40779.416981621165,0.0
7,1639.5714285714287,1669.5587526563504,-30279.305874836853,0.0
7,1201.5714285714287,1237.300229185648,-22192.469428967557,0.0
7,856.7142857142857,871.390760303813,-15825.27625618891,0.0
7,587.1428571428571,597.4519705740848,-10847.991057236213,0.0
7,560.0,569.5301321515583,-10346.826259485924,0.0
7,598.2857142857143,612.926469605333,-11053.726371702298,0.0
7,672.2857142857143,684.8553549055868,-12420.055363947822,0.0
7,792.2857142857143,804.7991763699279,-14635.697798622827,0.0
7,1012.1428571428571,1037.3899253139375,-18695.006501302487,0.0
7,1427.5714285714287,1464.6470564610438,-26365.137088328414,0.0
7,1670.5714285714287,1706.2969093499357,-30851.65582608643,0.0
7,1891.857142857143,1924.6663903871013,-34937.24439879817,0.0
7,1838.5714285714287,1878.4174189993023,-33953.43166304968,0.0
7,1462.2857142857142,1487.5889409184438,-27006.078869370736,0.0
7,1152.7142857142858,1174.7920788681836,-21290.421202989335,0.0
7,1036.7142857142858,1053.7533595947123,-19148.685987510664,0.0
7,982.0,1005.709983757033,-18138.471036555922,0.0
7,803.8571428571429,818.1462495876185,-14849.346701558865,0.0
7,719.5714285714286,739.2060412554617,-13293.117230789921,0.0
7,707.8571428571429,726.5449548572831,-13076.830230501992,0.0
7,708.2857142857143,723.8435111068059,-13084.747061372587,0.0
7,795.2857142857143,804.538465741162,-14691.093078415171,0.0
7,866.2857142857143,884.5641380282802,-16001.992705199547,0.0
7,907.2857142857143,920.9176324266388,-16759.000297913408,0.0
7,943.8571428571429,963.8840327401573,-17434.228690381213,0.0
7,866.7142857142857,886.4820520300614,-16009.904700610508,0.0
7,854.2857142857143,875.2792207551338,-15780.426763111102,0.0
7,815.1428571428571,830.8262668658747,-15057.71850412308,0.0
7,754.4285714285714,768.4410006165544,-13936.716935191274,0.0
7,760.5714285714286,776.0714252843337,-14050.135154858337,0.0
7,884.1428571428571,898.0454172415622,-16331.703124623384,0.0
7,1041.7142857142858,1061.7657799291571,-19241.000190775103,0.0
7,1053.7142857142858,1074.7149788266122,-19462.55838238193,0.0
7,1107.2857142857142,1126.6958646540652,-20451.66403136126,0.0
7,1016.5714285714286,1060.9752925627304,-18776.7522654481,0.0
7,855.2857142857143,890.7660427166849,-15798.87422306735,0.0
7,782.4285714285714,808.8426475968168,-14453.681179964895,0.0
7,627.7142857142857,638.8751275260515,-11597.098458890134,0.0
7,519.1428571428571,530.0630690237315,-9592.430612147704,0.0
7,437.85714285714283,445.83645303759414,-8091.549839920657,0.0
7,462.14285714285717,473.9483094178098,-8539.963122165787,0.0
7,517.5714285714286,524.4960846919097,-9563.423977283781,0.0
7,486.0,493.19541186604147,-8980.481520418745,0.0
7,472.57142857142856,482.1182427579359,-8732.526631831726,0.0
7,461.57142857142856,472.7939750643433,-8529.41433253269,0.0
7,418.7142857142857,428.34715560428987,-7738.08097522667,0.0
7,393.85714285714283,400.87422323859,-7279.1073918482825,0.0
7,369.2857142857143,374.91999146484574,-6825.404446652384,0.0
7,360.85714285714283,367.6415179414394,-6669.767832399768,0.0
7,361.14285714285717,367.4984936801005,-6675.0447288969135,0.0
7,384.2857142857143,397.8567581429276,-7102.354655847913,0.0
7,353.42857142857144,358.8302423948445,-6532.604571531893,0.0
7,310.42857142857144,318.65767570500213,-5738.5939654145695,0.0
7,278.42857142857144,287.54453071282217,-5147.693984026351,0.0
7,230.14285714285714,234.90818875223815,-4256.058535343304,0.0
7,223.0,227.51734627747146,-4124.156849465757,0.0
7,197.0,202.74720360939278,-3644.0156884607827,0.0
7,193.28571428571428,197.215255857292,-3575.429941494188,0.0
7,146.85714285714286,149.0349910974888,-2718.0055217291474,0.0
7,116.0,119.10499569707393,-2148.0866675167263,0.0
7,92.71428571428571,95.0811683322653,-1717.9744183074824,0.0
7,94.42857142857143,96.27861355758832,-1749.6480387492077,0.0
7,91.57142857142857,92.81240680611002,-1696.8749461097937,0.0
7,92.0,94.40338976964757,-1704.7762382658489,0.0
7,94.71428571428571,96.60153799426354,-1754.921923896554,0.0
7,102.28571428571429,105.63549187113743,-1894.7622090298557,0.0
7,133.85714285714286,135.43527710945287,-2477.9121938781695,0.0
7,194.42857142857142,198.11576702235777,-3596.533355421335,0.0
7,238.42857142857142,242.75413781967018,-4409.066332206122,0.0
7,279.2857142857143,283.47108696101117,-5163.5335787884205,0.0
7,348.42857142857144,353.8879968093214,-6440.277478238162,0.0
7,411.14285714285717,419.45474811269656,-7598.2812379973975,0.0
7,483.0,489.93454373299414,-8925.088080913814,0.0
7,609.7142857142857,623.2979108855458,-11264.742008352716,0.0
7,703.4285714285714,717.2220218115368,-12995.067592834303,0.0
7,742.7142857142857,768.1288024432212,-13720.41353614406,0.0
7,502.85714285714283,516.2563040085529,-9291.725720637673,0.0
7,507.57142857142856,517.4957556761767,-9378.774297614718,0.0
7,495.42857142857144,502.02276556233693,-9154.57342701875,0.0
7,477.7142857142857,485.24780120205446,-8827.489436930302,0.0
7,519.7142857142857,527.2080099109703,-9602.990353955222,0.0
7,595.0,604.2914386760273,-10993.06644342892,0.0
7,638.5714285714286,646.017691044802,-11797.568789291185,0.0
7,724.8571428571429,739.6085837406548,-13390.718442116124,0.0
7,774.4285714285714,792.3151429288006,-14305.983442400353,0.0
7,894.5714285714286,915.8221911016819,-16524.24268530562,0.0
7,823.0,844.5004440496168,-15202.783030135446,0.0
7,694.2857142857143,726.250055323332,-12826.231867041317,0.0
7,628.4285714285714,653.6776182273862,-11610.266165893921,0.0
7,461.0,474.10472019827614,-8518.858287386905,0.0
7,310.2857142857143,316.5054727579198,-5735.959491221588,0.0
7,245.42857142857142,252.0226747168369,-4538.322976961806,0.0
7,212.0,217.93773684898434,-3921.018760745094,0.0
7,174.0,177.4566345416737,-3219.2746031202337,0.0
7,164.28571428571428,168.22688760803285,-3039.8716888621325,0.0
7,122.42857142857143,125.98809467564783,-2266.819002387728,0.0
7,110.57142857142857,112.51920471000241,-2047.825771536167,0.0
7,77.0,79.04338772381371,-1427.6825586866394,0.0
7,63.142857142857146,63.8099857836866,-1171.6841003942113,0.0
7,43.714285714285715,44.558148204661414,-812.6486758605606,0.0
7,45.42857142857143,46.90720322387292,-844.3200232606445,0.0
14,72.07142857142857,73.6347161912873,-1336.6303688290052,0.0
14,84.0,87.86596935918121,-1556.9722492933538,0.0
14,119.28571428571429,125.4773741698934,-2208.7445902211434,0.0
14,149.42857142857142,152.86595435217092,-2765.48531530673,0.0
14,145.0,147.4705781794166,-2683.7053146578014,0.0
14,129.0,130.56361339537574,-2388.206595655561,0.0
14,104.5,107.59812797096957,-1935.6695519010716,0.0
14,83.92857142857143,86.11744472355346,-1555.676788131948,0.0
14,92.57142857142857,97.235355122066,-1715.3048971207875,0.0
14,140.07142857142858,149.4286738595661,-2592.6187377451656,0.0
14,212.14285714285714,221.42718893577637,-3923.643542205652,0.0
14,301.42857142857144,315.2359660408601,-5572.385958004472,0.0
14,507.85714285714283,541.7600945067844,-9384.008200670036,0.0
14,850.7857142857143,882.585932683854,-15715.793442988665,0.0
14,1017.7857142857143,1024.7996668338924,-18799.211589082002,0.0
14,1011.1428571428571,1021.5513412732337,-18676.558545421954,0.0
14,983.1428571428571,994.1251717680511,-18159.584757243912,0.0
14,945.1428571428571,950.491677276255,-17457.981741062948,0.0
14,1035.5,1049.4228005364255,-19126.26964628181,0.0
14,1201.357142857143,1212.4801912962184,-22188.532919827176,0.0
14,1219.2857142857142,1223.9582742654493,-22519.557202770793,0.0
14,1221.9285714285713,1228.9995641054672,-22568.350855227818,0.0
14,1420.9285714285713,1434.4560193427233,-26242.507304855615,0.0
14,1649.857142857143,1661.013459995347,-30469.223317063388,0.0
14,1870.7857142857142,1882.8926264811657,-34548.216119207835,0.0
14,2095.6428571428573,2105.000797420955,-38699.73063310618,0.0
14,2368.785714285714,2390.691875348461,-43742.71970909128,0.0
14,2516.8571428571427,2535.0367706547036,-46476.53476436985,0.0
14,2251.3571428571427,2273.579352349192,-41574.65534385651,0.0
14,1755.142857142857,1778.4955118622836,-32413.10389749021,0.0
14,1376.0714285714287,1385.0231302864843,-25414.30971519934,0.0
14,1155.142857142857,1163.1529809714873,-21335.272116443022,0.0
14,992.8571428571429,1002.9585520562937,-18338.943947187003,0.0
14,845.2857142857143,855.1392534886601,-15614.271067523136,0.0
14,766.7142857142857,770.2255699283351,-14163.56912148983,0.0
14,738.1428571428571,745.6909547527046,-13636.031245710492,0.0
14,711.7857142857143,720.9680496190026,-13149.379706962633,0.0
14,745.3571428571429,759.1068530093206,-13769.227068432723,0.0
14,832.2142857142857,851.7036288689695,-15372.912630068948,0.0
14,1026.4285714285713,1049.7324829280485,-18958.768679893914,0.0
14,1418.2857142857142,1470.5378996427512,-26193.689159261226,0.0
14,1570.5,1599.4208550061398,-29004.043071057607,0.0
14,1287.2142857142858,1306.493152352073,-23773.72199492822,0.0
14,1074.4285714285713,1081.07109585157,-19845.025570201567,0.0
14,967.9285714285714,975.540253251646,-17878.680938127298,0.0
14,839.9285714285714,847.4325510454673,-15515.360885391276,0.0
14,689.0,702.7664720842296,-12728.66367822364,0.0
14,495.2142857142857,510.5222116337629,-9150.603187313509,0.0
14,328.07142857142856,338.01172845247333,-6064.368411323043,0.0
14,221.35714285714286,227.0262728660024,-4093.8144299783344,0.0
14,162.28571428571428,167.09150615327945,-3002.9306087769614,0.0
14,116.42857142857143,120.92323420843726,-2155.993084321268,0.0
14,83.35714285714286,85.58746570447266,-1545.1208225830142,0.0
14,72.64285714285714,75.41172701528969,-1347.1760643988541,0.0
14,74.21428571428571,76.3109241384033,-1376.2149423877088,0.0
14,88.28571428571429,90.8766825350234,-1636.1642460082367,0.0
14,115.5,119.60858784265571,-2138.838892603481,0.0
14,180.71428571428572,192.51641859480824,-3343.2248461235863,0.0
14,294.35714285714283,307.77299148189445,-5441.805164084942,0.0
14,405.57142857142856,415.902804579559,-7495.400704195183,0.0
14,481.92857142857144,492.3443191217185,-8905.299015004744,0.0
14,573.4285714285714,586.3777427075972,-10594.76498820225,0.0
14,673.3571428571429,687.2360272445393,-12439.837531417184,0.0
14,723.1428571428571,733.7879218723311,-13359.07255984649,0.0
14,706.6428571428571,711.7347519566943,-13054.428828224705,0.0
14,615.7857142857143,624.8439233692111,-11376.85359890694,0.0
14,549.6428571428571,555.6389500900228,-10155.597465627436,0.0
14,557.5,567.8258661647197,-10300.665827844268,0.0
14,492.85714285714283,508.9708102772552,-9107.08088568467,0.0
14,442.7857142857143,448.05954642531293,-8182.559942336496,0.0
14,520.3571428571429,527.7967005797376,-9614.858936726745,0.0
14,596.7142857142857,602.8623391786884,-11024.725189653098,0.0
14,657.0,664.1056284314159,-12137.83155467053,0.0
14,794.1428571428571,811.0019376408067,-14669.984788221625,0.0
14,1030.7857142857142,1060.2677222556306,-19039.214189218055,0.0
14,1419.357142857143,1470.7836832305227,-26213.467579994678,0.0
14,2472.785714285714,2716.3984427914843,-45662.77331295185,0.0
14,6256.714285714285,7225.361226758345,-115524.06916561186,0.0
14,12382.785714285714,13059.58661837568,-228626.99707249593,0.0
14,15135.714285714286,15387.918749089216,-279452.9928305762,0.0
14,10737.5,11647.422035430354,-198250.86430585687,0.0
14,5562.857142857143,5743.991071421632,-102713.80649643426,0.0
14,3885.3571428571427,3956.4957890248575,-71742.75884215934,0.0
14,3189.6428571428573,3233.277980625854,-58898.00492759713,0.0
14,2710.214285714286,2771.149207201126,-50046.42998383574,0.0
14,2045.7142857142858,2115.535055589619,-37777.8789395448,0.0
14,1495.5714285714287,1528.9656167301007,-27620.629808462018,0.0
14,1200.642857142857,1224.2569466531818,-22175.336461496045,0.0
14,1078.5714285714287,1095.679567339701,-19921.506505358928,0.0
14,1139.0,1166.1257589618222,-21037.205542189175,0.0
14,1562.7142857142858,1641.0664650943127,-28860.26212255049,0.0
14,2377.0714285714284,2469.691088259536,-43895.66504994721,0.0
14,3008.8571428571427,3059.879526106496,-55560.20301128827,0.0
14,2985.785714285714,3042.7718448809137,-55134.23973286147,0.0
14,2499.5714285714284,2576.699827298477,-46157.36872880359,0.0
14,1923.9285714285713,1991.8466127117892,-35529.361428229015,0.0
14,1420.5714285714287,1469.411155142475,-26235.88765190221,0.0
14,1029.142857142857,1070.1013303154318,-19008.872842578236,0.0
14,721.9285714285714,747.0845716134534,-13336.633656712564,0.0
14,573.5714285714286,583.6580456789012,-10597.408658361068,0.0
14,579.1428571428571,591.6263299462881,-10700.27631559411,0.0
14,635.2857142857143,649.8868033302855,-11736.890867825057,0.0
14,732.2857142857143,747.2377705351126,-13527.876581285323,0.0
14,902.2142857142857,928.4071228261262,-16665.352149962655,0.0
14,1219.857142857143,1269.1274280273942,-22530.071794815445,0.0
14,1549.0714285714287,1590.0692033457447,-28608.396457207422,0.0
14,1781.2142857142858,1818.7619219049614,-32894.4501124423,0.0
14,1865.2142857142858,1901.6825069245542,-34445.33803092392,0.0
14,1650.4285714285713,1694.3100154846009,-30479.755266210206,0.0
14,1307.5,1340.3464637388138,-24148.25003618003,0.0
14,1094.7142857142858,1115.9149993231051,-20219.553595250003,0.0
14,1009.3571428571429,1030.0118237878908,-18643.57851203329,0.0
14,892.9285714285714,916.7376552599051,-16493.90886905739,0.0
14,761.7142857142857,779.6758483956191,-14071.231966174391,0.0
14,713.7142857142857,732.9028390097636,-13184.973730645954,0.0
14,708.0714285714286,725.195490885044,-13080.788645937291,0.0
14,751.7857142857143,765.2553728751506,-13887.92006989388,0.0
14,830.7857142857143,845.4986271848278,-15346.542891807361,0.0
14,886.7857142857143,902.9238616849153,-16380.496501556481,0.0
14,925.5714285714286,942.645668924892,-17096.614494147314,0.0
14,905.2857142857143,925.9921320245808,-16722.06669549586,0.0
14,860.5,880.8984455818795,-15895.165731860805,0.0
14,834.7142857142857,853.3422525575538,-15419.07263361709,0.0
14,784.7857142857143,800.2417938169866,-14497.217719657176,0.0
14,757.5,772.2656371260567,-13993.42604502481,0.0
14,822.3571428571429,839.2771975251766,-15190.91913974086,0.0
14,962.9285714285714,983.3189062702758,-17786.351657699244,0.0
14,1047.7142857142858,1068.260000454678,-19351.77928657852,0.0
14,1080.5,1101.0122290744225,-19957.1112068716,0.0
14,1061.9285714285713,1094.3290508017099,-19614.208148404672,0.0
14,935.9285714285714,979.5745796736751,-17287.813244257723,0.0
14,818.8571428571429,850.7909765120254,-15126.277701516125,0.0
14,705.0714285714286,728.8305211579908,-13025.389819427512,0.0
14,573.4285714285714,586.995862725746,-10594.764535518918,0.0
14,478.5,489.7637185419108,-8841.99022603418,0.0
14,450.0,460.1071303822311,-8315.756481043221,0.0
14,489.85714285714283,499.86155226079495,-9051.693549724785,0.0
14,501.7857142857143,509.086366514984,-9271.952748851263,0.0
14,479.2857142857143,487.688278660516,-8856.504076125237,0.0
14,467.07142857142856,477.47887013832496,-8630.970482182207,0.0
14,440.14285714285717,451.1182930071826,-8133.747653879679,0.0
14,406.2857142857143,414.83817843312625,-7508.594183537476,0.0
14,381.57142857142856,388.11412165569476,-7052.255919250333,0.0
14,365.07142857142856,371.298589893825,-6747.586139526077,0.0
14,361.0,367.57001276724725,-6672.406280648341,0.0
14,372.7142857142857,382.97855217827987,-6888.699692372413,0.0
14,368.85714285714283,378.8463691637699,-6817.479613689904,0.0
14,331.92857142857144,339.338958228242,-6135.599268473232,0.0
14,294.42857142857144,303.5000588373678,-5443.143974720461,0.0
14,254.28571428571428,262.54877097952135,-4701.876259684827,0.0
14,226.57142857142858,231.24229716900842,-4190.107692404531,0.0
14,210.0,215.48848162787198,-3884.0862689632695,0.0
14,195.14285714285714,200.00035714253826,-3609.722814977485,0.0
14,170.07142857142858,174.7931430495569,-3146.7177316116663,0.0
14,131.42857142857142,134.9026103739816,-2433.0460946229364,0.0
14,104.35714285714286,107.7646244632917,-1933.0305429121038,0.0
14,93.57142857142857,95.68176419778223,-1733.8112285283448,0.0
14,93.0,94.5613935116078,-1723.2614924295005,0.0
14,91.78571428571429,93.61127831928923,-1700.825592187821,0.0
14,93.35714285714286,95.50878792775339,-1729.8490810812016,0.0
14,98.5,101.21935162239058,-1824.8420664632047,0.0
14,118.07142857142857,121.45281270635816,-2186.3372014540128,0.0
14,164.14285714285714,169.6946838126808,-3037.2227746497524,0.0
14,216.42857142857142,221.56198745659032,-4002.799843813728,0.0
14,258.85714285714283,263.899060789754,-4786.299955497271,0.0
14,313.85714285714283,320.6185985158779,-5801.905528513291,0.0
14,379.7857142857143,388.0586295909421,-7019.279358117781,0.0
14,447.07142857142856,456.0581886432601,-8261.684659455606,0.0
14,546.3571428571429,560.5961750035149,-10094.915044633266,0.0
14,656.5714285714286,671.9031605394167,-12129.90480059351,0.0
14,723.0714285714286,743.1114605879409,-13357.74056448918,0.0
14,622.7857142857143,654.4243380909013,-11506.069628390866,0.0
14,505.2142857142857,516.8764013627574,-9335.250009126195,0.0
14,501.5,509.81796471177546,-9266.673862316735,0.0
14,486.57142857142856,493.70653515741805,-8991.031431974525,0.0
14,498.7142857142857,506.66246865428775,-9215.239895442763,0.0
14,557.3571428571429,567.0610322405466,-10298.028398692073,0.0
14,616.7857142857143,625.5025979162676,-11395.317616360053,0.0
14,681.7142857142857,694.3917173633749,-12594.143615703651,0.0
14,749.6428571428571,766.4150777669836,-13848.350942258241,0.0
14,834.5,856.2983041640838,-15415.113063852988,0.0
14,858.7857142857143,880.8834445357359,-15863.512857720536,0.0
14,758.6428571428571,787.5976583437583,-14014.507448588383,0.0
14,661.3571428571429,690.9173508562986,-12218.249016467618,0.0
14,544.7142857142857,570.9946209403878,-10064.562226640412,0.0
14,385.64285714285717,403.0824977594537,-7127.408889304247,0.0
14,277.85714285714283,286.08665021033653,-5137.141234091696,0.0
14,228.71428571428572,235.59741691526003,-4229.67086885345,0.0
14,193.0,198.73061450832668,-3570.1466819326643,0.0
14,169.14285714285714,172.90335863878246,-3129.5731459911835,0.0
14,143.35714285714286,148.6157557499973,-2653.34534562493,0.0
14,116.5,119.44365079101406,-2157.322386961947,0.0
14,93.78571428571429,97.2327840068065,-1737.754165111403,0.0
14,70.07142857142857,71.8316484168762,-1299.6833295404256,0.0
14,53.42857142857143,55.03245795502349,-992.1663881273861,0.0
14,44.57142857142857,45.74775560458833,-828.4843495606025,0.0
28,95.67857142857143,102.87527121991674,-1772.6874795250744,0.0
28,116.71428571428571,124.67643837435479,-2161.228782300042,0.0
28,132.14285714285714,136.91629351020072,-2446.2249524394724,0.0
28,139.21428571428572,142.15283525638372,-2576.845955481146,0.0
28,124.75,129.0831680960546,-2309.6874332794364,0.0
28,106.46428571428571,110.59627350994117,-1971.9416918937552,0.0
28,98.53571428571429,102.5477240814525,-1825.4872245109293,0.0
28,112.0,121.95315259791946,-2074.1477629385568,0.0
28,152.35714285714286,171.00396820792534,-2819.474219663219,0.0
28,220.75,246.68060610548903,-4082.5023478748185,0.0
28,360.0,413.8441735726142,-6653.8258714378435,0.0
28,576.1071428571429,662.6958740090143,-10644.089700496568,0.0
28,762.8214285714286,819.6701644999825,-14091.60989487602,0.0
28,930.9642857142857,954.6007205707974,-17196.17599420531,0.0
28,1000.4642857142857,1009.578925663,-18479.398173162957,0.0
28,978.1428571428571,986.6614341881848,-18067.270143242447,0.0
28,1009.3214285714286,1022.1480008855301,-18642.92720176286,0.0
28,1073.25,1089.3903439211178,-19823.25733044506,0.0
28,1127.392857142857,1140.035541425918,-20822.9134245263,0.0
28,1211.642857142857,1220.7678204427618,-22378.4418875275,0.0
28,1320.107142857143,1333.3675278353355,-24381.032253813202,0.0
28,1435.892857142857,1461.0622236676204,-26518.7870861456,0.0
28,1645.857142857143,1673.7605435494222,-30395.361712031725,0.0
28,1872.75,1896.0477408847821,-34584.47697508478,0.0
28,2119.785714285714,2151.823910745752,-39145.46791414956,0.0
28,2306.25,2329.961350077967,-42588.132698738,0.0
28,2310.0714285714284,2332.8706258905268,-42658.68752647389,0.0
28,2136.0,2189.6869313084135,-39444.819330930026,0.0
28,1813.7142857142858,1882.4787041102406,-33494.48252952793,0.0
28,1455.142857142857,1502.659499496999,-26874.188006966615,0.0
28,1184.4642857142858,1209.1763578096102,-21876.62683119317,0.0
28,1000.2142857142857,1020.8300544165028,-18474.77159198308,0.0
28,879.7857142857143,894.1960874758639,-16251.256534338418,0.0
28,791.7142857142857,802.2836602029057,-14625.151156616814,0.0
28,739.25,746.003470884304,-13656.474414226233,0.0
28,741.75,752.4288053649044,-13702.629157071608,0.0
28,772.0,789.0481607607992,-14261.146168515788,0.0
28,885.8928571428571,916.0189681442191,-16363.997874163315,0.0
28,1125.25,1201.6407087216805,-20783.300894665088,0.0
28,1298.4642857142858,1352.790700208805,-23981.405875475757,0.0
28,1352.75,1390.9360286203985,-24983.70557709471,0.0
28,1322.4642857142858,1365.0754165455999,-24424.534320629587,0.0
28,1127.5714285714287,1152.9534125143875,-20826.201466527757,0.0
28,957.1785714285714,971.3023841361512,-17680.19322779642,0.0
28,828.4642857142857,850.1645428974323,-15303.67230817547,0.0
28,667.5714285714286,699.5623121434063,-12332.982036352392,0.0
28,508.5357142857143,551.4220900803407,-9396.51604477334,0.0
28,358.2857142857143,395.07838281969896,-6622.208808645922,0.0
28,245.17857142857142,266.61911034282593,-4533.6495100500015,0.0
28,168.89285714285714,181.8836951775188,-3124.9037571498015,0.0
28,122.82142857142857,132.74936104231486,-2274.0257156799876,0.0
28,94.53571428571429,100.77042508309951,-1751.5845743600607,0.0
28,78.78571428571429,81.08196910710615,-1460.6678824853614,0.0
28,80.46428571428571,83.50299395830068,-1491.6701552035454,0.0
28,94.85714285714286,100.32340561546799,-1757.5269174955945,0.0
28,134.5,150.53428655482918,-2489.6945460659113,0.0
28,204.92857142857142,233.4849337445872,-3790.322028344211,0.0
28,293.14285714285717,324.066130817241,-5419.312775159385,0.0
28,388.14285714285717,410.56494179188195,-7173.5520895448435,0.0
