mu,inc,y
1e-12,0.0,186.0
11.257025239685623,1874.4382307007909,168.0
58.35330059787066,1943.5297546740621,218.0
122.17340370550399,2020.6168820690364,203.0
181.34113538348515,2106.6135628297925,220.0
228.02907193428186,2202.218631537631,193.0
262.91873419130775,2307.74443397671,151.0
289.5065148342109,2423.0098108276725,208.0
311.24666450850117,2547.298926761374,249.0
330.6612308953069,2679.3868837114424,245.0
349.3183183037734,2817.626535145566,346.0
368.06575180804276,2960.087360892445,331.0
387.2735421743911,3104.731227820739,286.0
407.0181412033759,3249.6033276673406,253.0
427.20842017834974,3393.0100449901074,325.0
447.66951210883144,3533.655139707029,325.0
468.16732679370074,3670.7127821855247,362.0
488.5571955677647,3803.8291842974722,496.0
508.67271485894565,3933.0624770168215,450.0
528.3990281317841,4058.7812968678772,502.0
547.6739951303838,4181.549174478278,510.0
566.4833096128584,4302.017165651545,536.0
584.8513818069949,4420.840091800317,661.0
602.8301911840174,4538.620795711875,738.0
620.4881358069041,4655.880638739094,790.0
637.9003552972355,4773.050087120384,876.0
655.141321341515,4890.4722411111,922.0
672.2798723578405,5008.413088167086,870.0
689.3764360666908,5127.074513116851,975.0
706.481961587406,5246.606684347615,1070.0
723.6380240516214,5367.119170036167,1115.0
740.8776304907623,5488.690642725676,1306.0
758.22636061034,5611.374652661383,1040.0
775.7035716147875,5735.205722682178,922.0
793.3235319257814,5860.203277420253,807.0
811.0964105156966,5986.374229885638,1096.0
829.029090882738,6113.71517127566,997.0
847.1258167455428,6242.213817968965,1102.0
865.3886899310248,6371.850023038685,1062.0
883.818045996932,6502.596630347893,965.0
902.4127346963297,6634.4200132172555,982.0
921.1703272360271,6767.280484093353,696.0
940.0872684452753,6901.132626840845,1026.0
959.1589887579487,7035.925550388172,1180.0
978.3799872816556,7171.60309159942,1174.0
997.7438941731872,7308.103983284906,1251.0
1017.2435182792229,7445.36199821718,896.0
1036.870884385972,7583.306076090783,796.0
1056.6172631282727,7721.8604425266385,882.0
1076.4731958429393,7860.944720329717,1063.0
1096.4285159366939,8000.474032374099,973.0
1116.4723678713333,8140.3591150362045,921.0
1136.5932247539401,8280.506428830326,1028.0
1156.7789051949374,8420.81827316992,896.0
1177.016589901118,8561.192906737328,895.0
1197.292838390506,8701.524676347151,718.0
1217.593606159365,8841.704152345657,1072.0
1237.9042625508368,8981.618274087086,930.0
1258.2096095681775,9121.150509076193,1016.0
1278.493901864693,9260.181018488482,975.0
1298.7408680014942,9398.586831921712,1067.0
1318.9337329725809,9536.242026889697,914.0
1339.0552424234986,9673.018000504002,829.0
1359.08768923106,9808.78360481374,1067.0
1379.0129408876046,9943.40537594445,1142.0
1398.8124449448514,10076.743958404288,1337.0
1418.4672443746442,10208.667745061219,1262.0
1437.9581263129846,10339.03796463646,1273.0
1457.2656298907975,10467.71269753296,1217.0
1476.3700605815268,10594.559756154194,1301.0
1495.2515191418022,10719.417932723649,1266.0
1513.8896793350177,10842.156713632867,1261.0
1532.264098805632,10962.634070883505,1396.0
1550.3543291182818,11080.707240932621,1416.0
1568.1398980477234,11196.235050834715,1138.0
1585.6003244095214,11309.077303210273,1110.0
1602.7151594757395,11419.095116888173,1033.0
1619.4640364016568,11526.151277828962,1264.0
1635.8267212925855,11630.11059253756,1248.0
1651.783163884684,11730.84015776962,1184.0
1667.313548464784,11828.210018373094,1145.0
1682.3983474027482,11922.09315610677,1091.0
1697.0183714972118,12012.365938466974,1275.0
1711.1548192524788,12098.908580529504,987.0
1724.789327764417,12181.605399879627,1278.0
1737.9040242799751,12260.34519474674,1430.0
1750.4815757083343,12335.021494608372,1374.0
1762.5052366445368,12405.532787484117,1415.0
1773.9588952662066,12471.783097127452,1273.0
1784.8271212012735,12533.682056359947,1247.0
1795.095209783947,12591.14501360897,1411.0
1804.749224263375,12644.09403721895,1588.0
1813.7760427223664,12692.457200187258,1607.0
1822.1633935876387,12736.16910464596,1711.0
1829.8998875876273,12775.17135475669,1594.0
1836.9750527429057,12809.412503406405,1703.0
1843.379366690387,12838.848230174743,1499.0
1849.1042850602155,12863.4414763432,1495.0
1854.1422664629297,12883.162547678687,1750.0
1858.4867942753694,12897.989193418063,1798.0
1862.1323951752865,12907.90666089207,1821.0
1865.0746543343023,12912.907725421712,2006.0
1867.310227184291,12912.992695525289,1868.0
1868.8368476890987,12908.16939338576,1686.0
1869.653333094256,12898.453110865317,1885.0
1869.7595851348822,12883.866541337222,1868.0
1869.1565876901582,12864.439687838778,2126.0
1867.8464009461732,12840.209748110734,2194.0
1865.8321520974882,12811.220980362967,2029.0
1863.1180226352797,12777.52453398984,2166.0
1859.7092322132648,12739.178281020373,1996.0
1855.612019393149,12696.246615636162,2004.0
1850.83361933857,12648.800233246759,2208.0
1845.3822384797086,12596.915896187536,2377.0
1839.2670263174318,12540.676184327342,2417.0
1832.4980445700176,12480.169228908606,2323.0
1825.0862338195468,12415.488433473743,2060.0
1817.04337787404,12346.732191015966,2240.0
1808.3820660843796,12274.003573925234,2149.0
1799.1156536364356,12197.410027383827,3105.0
1789.2582200950646,12117.06305562891,3009.0
1778.8245264927966,12033.077898737043,2556.0
1767.8299711453476,11945.573206164874,2430.0
1756.290544385749,11854.670707597397,2289.0
1744.2227824294123,11760.494882388972,2343.0
1731.6437205845114,11663.172629045323,2514.0
1718.5708460199369,11562.832936055958,2637.0
1705.0220503251587,11459.606560012326,2653.0
1691.0155821332226,11353.625704825856,2799.0
1676.5699995716182,11245.023637166247,2526.0
1661.7041226396886,11133.934516709298,1986.0
1646.4369875485506,11020.49298217427,2242.0
1630.7878011691944,10904.833880675957,1842.0
1614.7758960340102,10787.092004070058,2167.0
1598.4206864073553,10667.401755326428,2053.0
1581.7416249546648,10545.896926239133,1966.0
1564.7581610907723,10422.710448768921,2009.0
1547.4897011353876,10297.974128378555,1782.0
1529.9555697646672,10171.818420676515,1376.0
1512.1749729368394,10044.37221068237,1377.0
1494.1669624477202,9915.762606345117,1578.0
1475.950402207676,9786.114745010622,1614.0
1457.5439363041369,9655.551612913609,1676.0
1438.9659588937106,9524.193877975456,1500.0
1420.234585957696,9392.159735821187,1390.0
1401.3676289394564,9259.56476904545,1148.0
1382.382570283316,9126.521819587797,1178.0
1363.2965408757314,8993.140874058008,1353.0
1344.1262993849477,8859.528961840086,1268.0
1324.888213488387,8725.790065692738,1314.0
1305.598242973497,8592.025045963004,1280.0
1286.2719246712384,8458.331569885835,1213.0
1266.9243591467493,8324.804065019824,918.0
1247.5701992278139,8191.533674326725,890.0
1228.2236402667763,8058.60822280217,1180.0
1208.8984120335301,7926.112196472473,1108.0
1189.607772212125,7794.126731685363,1007.0
1170.3645014735855,7662.729612957686,1235.0
1151.180900058667,7531.995279459283,1080.0
1132.0687857990538,7401.994841310196,821.0
1113.0394935216284,7272.796102622524,751.0
1094.1038757630304,7144.463593229651,931.0
1075.2723047359582,7017.0586073240265,1154.0
1056.5546753516142,6890.63922678493,973.0
1037.9604091530705,6765.2604072010145,1036.0
1019.4984602587223,6640.974115791731,816.0
1001.1773228566711,6517.829175429419,717.0
983.0050371733021,6395.871499490924,668.0
964.989197095758,6275.144131929614,808.0
947.1369593410209,6155.687319908291,791.0
929.4550534371884,6037.538596228696,859.0
911.9497923128541,5920.732865808532,756.0
894.6270834815898,5805.302495938726,753.0
877.4924412915985,5691.277487840503,794.0
860.550999407876,5578.685270519927,620.0
843.8075211774228,5467.551206706092,808.0
827.2664145733332,5357.898546740413,842.0
810.931747909262,5249.748421922326,774.0
794.8072636098213,5143.120055851527,878.0
778.8963924768885,5038.030850210227,666.0
763.2022687736095,4934.496513919905,573.0
