f,Pxx
0.0,11110848.257165339
0.0055248618784530384,24659201.023046315
0.011049723756906077,4918741.18403195
0.016574585635359115,1668.7066650301708
0.022099447513812154,956.1986041958546
0.027624309392265192,229.30104170511498
0.03314917127071823,89.26017453774602
0.03867403314917127,40.11217948216306
0.04419889502762431,18.49165489233152
0.049723756906077346,8.238897905127327
0.055248618784530384,3.4307822722522756
0.06077348066298342,1.3093942067215663
0.06629834254143646,0.4648269995521999
0.0718232044198895,0.17350947499473643
0.07734806629834254,0.0939256118692231
0.08287292817679558,0.07949318585010662
0.08839779005524862,0.07658134169297656
0.09392265193370165,0.07187662206339929
0.09944751381215469,0.06379970340414666
0.10497237569060773,0.05465424872575319
0.11049723756906077,0.04615105482304416
0.11602209944751381,0.03855080731191811
0.12154696132596685,0.0323628950911288
0.1270718232044199,0.027231643144734287
0.13259668508287292,0.02287469811098163
0.13812154696132595,0.019323706022335695
0.143646408839779,0.01623748713907359
0.14917127071823205,0.013612260924284837
0.15469613259668508,0.011425837910271134
0.1602209944751381,0.00951785446044596
0.16574585635359115,0.007947201834218076
0.1712707182320442,0.006639096336108227
0.17679558011049723,0.005533562343820118
0.18232044198895025,0.0046498856885788765
0.1878453038674033,0.003910275062380449
0.19337016574585636,0.003300502701838432
0.19889502762430938,0.0028060612633269153
0.2044198895027624,0.0023807900421763287
0.20994475138121546,0.002027238270783574
0.2154696132596685,0.0017261349092897492
0.22099447513812154,0.0014629250152603107
0.22651933701657456,0.0012424961978884062
0.23204419889502761,0.0010516372259233753
0.23756906077348067,0.0008904774932718927
0.2430939226519337,0.0007577582953289887
0.24861878453038672,0.0006459497975912265
0.2541436464088398,0.0005555976475588013
0.2596685082872928,0.00048092242958873145
0.26519337016574585,0.0004183816364730436
0.27071823204419887,0.00036625803434026376
0.2762430939226519,0.00032016464675888045
0.281767955801105,0.00027977258568720096
0.287292817679558,0.00024349290337897952
0.292817679558011,0.00021049659648230911
0.2983425414364641,0.000181690865411753
0.30386740331491713,0.00015614356776427534
0.30939226519337015,0.0001345093629571881
0.3149171270718232,0.00011669878207065429
0.3204419889502762,0.00010179173237802556
0.3259668508287293,8.998850247824404e-05
0.3314917127071823,8.008593358946382e-05
0.33701657458563533,7.151187627945678e-05
0.3425414364640884,6.405232431507222e-05
0.34806629834254144,5.679837687367005e-05
0.35359116022099446,4.9982652422594685e-05
0.3591160220994475,4.3531615690796605e-05
0.3646408839779005,3.7336864786203107e-05
0.3701657458563536,3.194078509993813e-05
0.3756906077348066,2.721236630411654e-05
0.38121546961325964,2.3281804074255434e-05
0.3867403314917127,2.0255336974900872e-05
0.39226519337016574,1.7783144307203146e-05
0.39779005524861877,1.584998886575102e-05
0.4033149171270718,1.4214730786460429e-05
0.4088397790055248,1.2616725344136817e-05
0.4143646408839779,1.1092627604743237e-05
0.4198895027624309,9.492677632683776e-06
0.42541436464088395,7.876399492101763e-06
0.430939226519337,6.368706988119284e-06
0.43646408839779005,4.9720791242756765e-06
0.4419889502762431,3.815591794540858e-06
0.4475138121546961,2.915208564809983e-06
0.4530386740331491,2.233576379939093e-06
0.4585635359116022,1.7644900258046802e-06
0.46408839779005523,1.4085447861123604e-06
0.46961325966850825,1.1173986565391222e-06
0.47513812154696133,8.541601990358506e-07
0.48066298342541436,5.87853940994749e-07
0.4861878453038674,3.4858848460755485e-07
0.4917127071823204,1.5974761197496759e-07
0.49723756906077343,5.299670179885657e-08
