,0
N,8800000.0
beta0,2.0
gamma,0.5
rho,0.04624706682157799
alpha,1.8007162512316837
delta,0.08890002772312439
epsilon,0.31300621283379454
phi,0.03744205249354179
k,7.936214119578173
compliance_max,0.824266995270961
beta_floor,0.10069863484057513
rho_obs,0.05
log_theta,2.259357360253345
I0,37.43014985325452
C0,18.524425790368785
P0,0.19425545899762317
F0,0.43285465545927226
R0,0.8400701696814228
