f,Pxx
0.0,390802.5531281119
0.007352941176470588,1391316.9972984348
0.014705882352941176,1996273.580647398
0.022058823529411763,469276.5473927302
0.029411764705882353,35207.76899301248
0.03676470588235294,5171.571509298367
0.044117647058823525,659.3850173280396
0.051470588235294115,31.414837309739248
0.058823529411764705,12.609499126315335
0.0661764705882353,0.45572199198991087
0.07352941176470588,0.23068781435322933
0.08088235294117647,0.06324746891517188
0.08823529411764705,0.044964777605195086
0.09558823529411764,0.050384775470603244
0.10294117647058823,0.04535451134852151
0.11029411764705882,0.04473877452014305
0.11764705882352941,0.040750976341358755
0.125,0.03667348132222716
0.1323529411764706,0.03225091889069202
0.13970588235294118,0.027736674262797887
0.14705882352941177,0.023391945728824123
0.15441176470588236,0.019370286467971478
0.16176470588235295,0.015856621680578893
0.16911764705882354,0.012928332197952797
0.1764705882352941,0.01058486344624209
0.1838235294117647,0.008758819189049156
0.19117647058823528,0.0073303187861309274
0.19852941176470587,0.006182806186081582
0.20588235294117646,0.0052114254134159755
0.21323529411764705,0.004363922735419534
0.22058823529411764,0.003611530191306092
0.22794117647058823,0.002959474322844743
0.23529411764705882,0.0024183290225556382
0.2426470588235294,0.001988303509944689
0.25,0.0016627999944232473
0.25735294117647056,0.0014170890488533025
0.2647058823529412,0.001226038571849063
0.27205882352941174,0.0010637212154849221
0.27941176470588236,0.0009144558460687935
0.2867647058823529,0.0007729905490728605
0.29411764705882354,0.0006412435378902164
0.3014705882352941,0.0005269201170894089
0.3088235294117647,0.0004346374456856028
0.3161764705882353,0.00036605419795715505
0.3235294117647059,0.0003172333545386167
0.33088235294117646,0.00028105470065908065
0.3382352941176471,0.0002502147119442433
0.34558823529411764,0.0002192220169835249
0.3529411764705882,0.00018653488481211637
0.3602941176470588,0.00015337976677346686
0.3676470588235294,0.00012310616415699924
0.375,9.862618826411975e-05
0.38235294117647056,8.11884962147364e-05
0.3897058823529412,7.00433382882928e-05
0.39705882352941174,6.264917134101707e-05
0.40441176470588236,5.63185148338654e-05
0.4117647058823529,4.8958554902797006e-05
0.41911764705882354,4.007334822823908e-05
0.4264705882352941,3.0465362141330735e-05
0.4338235294117647,2.1621898880307463e-05
0.4411764705882353,1.490932671444553e-05
0.4485294117647059,1.0773437201135792e-05
0.45588235294117646,8.769132415805046e-06
0.4632352941176471,7.774514267887112e-06
0.47058823529411764,6.7129082638749865e-06
0.4779411764705882,5.044029665341883e-06
0.4852941176470588,2.962638604725547e-06
0.4926470588235294,1.2029899207244626e-06
0.5,2.543829075057694e-07
